TimeStep,Station_PM,flow
1408,14,36.0
1408,15,32.0
1408,16,30.0
1409,0,30.0
1409,1,28.0
1409,2,
1409,3,
1409,4,39.0
1409,5,
1409,6,
1409,7,25.0
1409,8,
1409,9,40.0
1409,10,
1409,11,25.0
1409,12,
1409,13,44.0
1409,14,33.0
1409,15,33.0
1409,16,38.0
1410,0,22.0
1410,1,16.0
1410,2,
1410,3,
1410,4,22.0
1410,5,
1410,6,
1410,7,27.0
1410,8,
1410,9,43.0
1410,10,
1410,11,33.0
1410,12,
1410,13,29.0
1410,14,35.0
1410,15,34.0
1410,16,32.0
1411,0,45.0
1411,1,37.0
1411,2,
1411,3,
1411,4,20.0
1411,5,
1411,6,
1411,7,28.0
1411,8,
1411,9,27.0
1411,10,
1411,11,38.0
1411,12,
1411,13,28.0
1411,14,23.0
1411,15,42.0
1411,16,44.0
1412,0,24.0
1412,1,36.0
1412,2,
1412,3,
1412,4,28.0
1412,5,
1412,6,
1412,7,25.0
1412,8,
1412,9,30.0
1412,10,
1412,11,25.0
1412,12,
1412,13,29.0
1412,14,29.0
1412,15,31.0
1412,16,28.0
1413,0,34.0
1413,1,29.0
1413,2,
1413,3,
1413,4,33.0
1413,5,
1413,6,
1413,7,26.0
1413,8,
1413,9,32.0
1413,10,
1413,11,27.0
1413,12,
1413,13,29.0
1413,14,33.0
1413,15,27.0
1413,16,32.0
1414,0,32.0
1414,1,28.0
1414,2,
1414,3,
1414,4,39.0
1414,5,
1414,6,
1414,7,27.0
1414,8,
1414,9,26.0
1414,10,
1414,11,26.0
1414,12,
1414,13,25.0
1414,14,29.0
1414,15,32.0
1414,16,29.0
1415,0,35.0
1415,1,33.0
1415,2,
1415,3,
1415,4,31.0
1415,5,
1415,6,
1415,7,37.0
1415,8,
1415,9,32.0
1415,10,
1415,11,30.0
1415,12,
1415,13,31.0
1415,14,30.0
1415,15,27.0
1415,16,27.0
1416,0,28.0
1416,1,29.0
1416,2,
1416,3,
1416,4,25.0
1416,5,
1416,6,
1416,7,29.0
1416,8,
1416,9,37.0
1416,10,
1416,11,38.0
1416,12,
1416,13,34.0
1416,14,29.0
1416,15,26.0
1416,16,31.0
1417,0,24.0
1417,1,32.0
1417,2,
1417,3,
1417,4,27.0
1417,5,
1417,6,
1417,7,23.0
1417,8,
1417,9,32.0
1417,10,
1417,11,35.0
1417,12,
1417,13,33.0
1417,14,27.0
1417,15,37.0
1417,16,29.0
1418,0,23.0
1418,1,37.0
1418,2,
1418,3,
1418,4,26.0
1418,5,
1418,6,
1418,7,28.0
1418,8,
1418,9,28.0
1418,10,
1418,11,32.0
1418,12,
1418,13,41.0
1418,14,32.0
1418,15,29.0
1418,16,36.0
1419,0,33.0
1419,1,28.0
1419,2,
1419,3,
1419,4,34.0
1419,5,
1419,6,
1419,7,36.0
1419,8,
1419,9,29.0
1419,10,
1419,11,31.0
1419,12,
1419,13,31.0
1419,14,38.0
1419,15,42.0
1419,16,31.0
1420,0,25.0
1420,1,31.0
1420,2,
1420,3,
1420,4,28.0
1420,5,
1420,6,
1420,7,33.0
1420,8,
1420,9,40.0
1420,10,
1420,11,29.0
1420,12,
1420,13,29.0
1420,14,30.0
1420,15,33.0
1420,16,48.0
1421,0,26.0
1421,1,20.0
1421,2,
1421,3,
1421,4,33.0
1421,5,
1421,6,
1421,7,30.0
1421,8,
1421,9,26.0
1421,10,
1421,11,34.0
1421,12,
1421,13,22.0
1421,14,22.0
1421,15,27.0
1421,16,30.0
1422,0,25.0
1422,1,25.0
1422,2,
1422,3,
1422,4,27.0
1422,5,
1422,6,
1422,7,29.0
1422,8,
1422,9,41.0
1422,10,
1422,11,30.0
1422,12,
1422,13,38.0
1422,14,32.0
1422,15,31.0
1422,16,27.0
1423,0,24.0
1423,1,14.0
1423,2,
1423,3,
1423,4,21.0
1423,5,
1423,6,
1423,7,25.0
1423,8,
1423,9,29.0
1423,10,
1423,11,44.0
1423,12,
1423,13,31.0
1423,14,42.0
1423,15,36.0
1423,16,39.0
1424,0,33.0
1424,1,21.0
1424,2,
1424,3,
1424,4,29.0
1424,5,
1424,6,
1424,7,26.0
1424,8,
1424,9,37.0
1424,10,
1424,11,28.0
1424,12,
1424,13,39.0
1424,14,28.0
1424,15,33.0
1424,16,34.0
1425,0,28.0
1425,1,24.0
1425,2,
1425,3,
1425,4,17.0
1425,5,
1425,6,
1425,7,26.0
1425,8,
1425,9,27.0
1425,10,
1425,11,34.0
1425,12,
1425,13,30.0
1425,14,38.0
1425,15,39.0
1425,16,34.0
1426,0,14.0
1426,1,24.0
1426,2,
1426,3,
1426,4,14.0
1426,5,
1426,6,
1426,7,18.0
1426,8,
1426,9,25.0
1426,10,
1426,11,22.0
1426,12,
1426,13,35.0
1426,14,32.0
1426,15,32.0
1426,16,35.0
1427,0,31.0
1427,1,17.0
1427,2,
1427,3,
1427,4,28.0
1427,5,
1427,6,
1427,7,18.0
1427,8,
1427,9,21.0
1427,10,
1427,11,28.0
1427,12,
1427,13,25.0
1427,14,31.0
1427,15,32.0
1427,16,43.0
1428,0,29.0
1428,1,35.0
1428,2,
1428,3,
1428,4,25.0
1428,5,
1428,6,
1428,7,18.0
1428,8,
1428,9,15.0
1428,10,
1428,11,23.0
1428,12,
1428,13,30.0
1428,14,32.0
1428,15,30.0
1428,16,28.0
1429,0,31.0
1429,1,23.0
1429,2,
1429,3,
1429,4,8.0
1429,5,
1429,6,
1429,7,30.0
1429,8,
1429,9,20.0
1429,10,
1429,11,21.0
1429,12,
1429,13,18.0
1429,14,25.0
1429,15,33.0
1429,16,26.0
1430,0,24.0
1430,1,29.0
1430,2,
1430,3,
1430,4,37.0
1430,5,
1430,6,
1430,7,21.0
1430,8,
1430,9,24.0
1430,10,
1430,11,23.0
1430,12,
1430,13,17.0
1430,14,11.0
1430,15,17.0
1430,16,35.0
1431,0,13.0
1431,1,22.0
1431,2,
1431,3,
1431,4,28.0
1431,5,
1431,6,
1431,7,30.0
1431,8,
1431,9,28.0
1431,10,
1431,11,23.0
1431,12,
1431,13,15.0
1431,14,21.0
1431,15,20.0
1431,16,11.0
1432,0,14.0
1432,1,16.0
1432,2,
1432,3,
1432,4,26.0
1432,5,
1432,6,
1432,7,27.0
1432,8,
1432,9,34.0
1432,10,
1432,11,31.0
1432,12,
1432,13,15.0
1432,14,14.0
1432,15,23.0
1432,16,22.0
1433,0,32.0
1433,1,14.0
1433,2,
1433,3,
1433,4,26.0
1433,5,
1433,6,
1433,7,26.0
1433,8,
1433,9,23.0
1433,10,
1433,11,31.0
1433,12,
1433,13,31.0
1433,14,31.0
1433,15,11.0
1433,16,15.0
1434,0,20.0
1434,1,26.0
1434,2,
1434,3,
1434,4,14.0
1434,5,
1434,6,
1434,7,21.0
1434,8,
1434,9,28.0
1434,10,
1434,11,29.0
1434,12,
1434,13,28.0
1434,14,25.0
1434,15,31.0
1434,16,25.0
1435,0,22.0
1435,1,15.0
1435,2,
1435,3,
1435,4,15.0
1435,5,
1435,6,
1435,7,27.0
1435,8,
1435,9,21.0
1435,10,
1435,11,22.0
1435,12,
1435,13,28.0
1435,14,26.0
1435,15,33.0
1435,16,31.0
1436,0,22.0
1436,1,29.0
1436,2,
1436,3,
1436,4,27.0
1436,5,
1436,6,
1436,7,11.0
1436,8,
1436,9,28.0
1436,10,
1436,11,19.0
1436,12,
1436,13,33.0
1436,14,19.0
1436,15,29.0
1436,16,32.0
1437,0,22.0
1437,1,23.0
1437,2,
1437,3,
1437,4,16.0
1437,5,
1437,6,
1437,7,24.0
1437,8,
1437,9,19.0
1437,10,
1437,11,26.0
1437,12,
1437,13,17.0
1437,14,30.0
1437,15,27.0
1437,16,27.0
1438,0,20.0
1438,1,20.0
1438,2,
1438,3,
1438,4,28.0
1438,5,
1438,6,
1438,7,19.0
1438,8,
1438,9,18.0
1438,10,
1438,11,24.0
1438,12,
1438,13,23.0
1438,14,12.0
1438,15,23.0
1438,16,30.0
1439,0,27.0
1439,1,33.0
1439,2,
1439,3,
1439,4,23.0
1439,5,
1439,6,
1439,7,25.0
1439,8,
1439,9,25.0
1439,10,
1439,11,18.0
1439,12,
1439,13,30.0
1439,14,29.0
1439,15,21.0
1439,16,16.0
1440,0,26.0
1440,1,26.0
1440,2,
1440,3,
1440,4,21.0
1440,5,
1440,6,
1440,7,18.0
1440,8,
1440,9,27.0
1440,10,
1440,11,22.0
1440,12,
1440,13,14.0
1440,14,23.0
1440,15,29.0
1440,16,25.0
1441,0,30.0
1441,1,23.0
1441,2,
1441,3,
1441,4,29.0
1441,5,
1441,6,
1441,7,20.0
1441,8,
1441,9,18.0
1441,10,
1441,11,25.0
1441,12,
1441,13,16.0
1441,14,12.0
1441,15,19.0
1441,16,29.0
1442,0,24.0
1442,1,26.0
1442,2,
1442,3,
1442,4,31.0
1442,5,
1442,6,
1442,7,22.0
1442,8,
1442,9,22.0
1442,10,
1442,11,17.0
1442,12,
1442,13,26.0
1442,14,26.0
1442,15,16.0
1442,16,12.0
1443,0,25.0
1443,1,25.0
1443,2,
1443,3,
1443,4,26.0
1443,5,
1443,6,
1443,7,41.0
1443,8,
1443,9,23.0
1443,10,
1443,11,26.0
1443,12,
1443,13,23.0
1443,14,21.0
1443,15,21.0
1443,16,26.0
1444,0,23.0
1444,1,20.0
1444,2,
1444,3,
1444,4,17.0
1444,5,
1444,6,
1444,7,14.0
1444,8,
1444,9,37.0
1444,10,
1444,11,23.0
1444,12,
1444,13,23.0
1444,14,14.0
1444,15,23.0
1444,16,16.0
1445,0,10.0
1445,1,15.0
1445,2,
1445,3,
1445,4,20.0
1445,5,
1445,6,
1445,7,20.0
1445,8,
1445,9,28.0
1445,10,
1445,11,32.0
1445,12,
1445,13,23.0
1445,14,28.0
1445,15,27.0
1445,16,27.0
1446,0,41.0
1446,1,21.0
1446,2,
1446,3,
1446,4,25.0
1446,5,
1446,6,
1446,7,29.0
1446,8,
1446,9,25.0
1446,10,
1446,11,35.0
1446,12,
1446,13,26.0
1446,14,24.0
1446,15,24.0
1446,16,25.0
1447,0,28.0
1447,1,39.0
1447,2,
1447,3,
1447,4,16.0
1447,5,
1447,6,
1447,7,24.0
1447,8,
1447,9,26.0
1447,10,
1447,11,22.0
1447,12,
1447,13,28.0
1447,14,28.0
1447,15,27.0
1447,16,27.0
1448,0,27.0
1448,1,16.0
1448,2,
1448,3,
1448,4,22.0
1448,5,
1448,6,
1448,7,18.0
1448,8,
1448,9,25.0
1448,10,
1448,11,22.0
1448,12,
1448,13,20.0
1448,14,23.0
1448,15,38.0
1448,16,20.0
1449,0,21.0
1449,1,22.0
1449,2,
1449,3,
1449,4,26.0
1449,5,
1449,6,
1449,7,21.0
1449,8,
1449,9,27.0
1449,10,
1449,11,28.0
1449,12,
1449,13,27.0
1449,14,23.0
1449,15,21.0
1449,16,36.0
1450,0,10.0
1450,1,19.0
1450,2,
1450,3,
1450,4,27.0
1450,5,
1450,6,
1450,7,19.0
1450,8,
1450,9,22.0
1450,10,
1450,11,28.0
1450,12,
1450,13,19.0
1450,14,17.0
1450,15,23.0
1450,16,27.0
1451,0,8.0
1451,1,12.0
1451,2,
1451,3,
1451,4,21.0
1451,5,
1451,6,
1451,7,34.0
1451,8,
1451,9,24.0
1451,10,
1451,11,23.0
1451,12,
1451,13,30.0
1451,14,27.0
1451,15,22.0
1451,16,19.0
1452,0,22.0
1452,1,10.0
1452,2,
1452,3,
1452,4,9.0
1452,5,
1452,6,
1452,7,15.0
1452,8,
1452,9,29.0
1452,10,
1452,11,26.0
1452,12,
1452,13,25.0
1452,14,24.0
1452,15,29.0
1452,16,24.0
1453,0,20.0
1453,1,22.0
1453,2,
1453,3,
1453,4,13.0
1453,5,
1453,6,
1453,7,15.0
1453,8,
1453,9,35.0
1453,10,
1453,11,26.0
1453,12,
1453,13,32.0
1453,14,31.0
1453,15,29.0
1453,16,30.0
1454,0,10.0
1454,1,17.0
1454,2,
1454,3,
1454,4,9.0
1454,5,
1454,6,
1454,7,20.0
1454,8,
1454,9,15.0
1454,10,
1454,11,39.0
1454,12,
1454,13,17.0
1454,14,22.0
1454,15,26.0
1454,16,27.0
1455,0,15.0
1455,1,14.0
1455,2,
1455,3,
1455,4,17.0
1455,5,
1455,6,
1455,7,12.0
1455,8,
1455,9,10.0
1455,10,
1455,11,13.0
1455,12,
1455,13,32.0
1455,14,24.0
1455,15,21.0
1455,16,28.0
1456,0,8.0
1456,1,14.0
1456,2,
1456,3,
1456,4,17.0
1456,5,
1456,6,
1456,7,12.0
1456,8,
1456,9,22.0
1456,10,
1456,11,11.0
1456,12,
1456,13,26.0
1456,14,29.0
1456,15,32.0
1456,16,22.0
1457,0,21.0
1457,1,16.0
1457,2,
1457,3,
1457,4,11.0
1457,5,
1457,6,
1457,7,17.0
1457,8,
1457,9,12.0
1457,10,
1457,11,23.0
1457,12,
1457,13,13.0
1457,14,17.0
1457,15,27.0
1457,16,36.0
1458,0,19.0
1458,1,20.0
1458,2,
1458,3,
1458,4,15.0
1458,5,
1458,6,
1458,7,12.0
1458,8,
1458,9,16.0
1458,10,
1458,11,12.0
1458,12,
1458,13,21.0
1458,14,17.0
1458,15,15.0
1458,16,18.0
1459,0,20.0
1459,1,18.0
1459,2,
1459,3,
1459,4,13.0
1459,5,
1459,6,
1459,7,10.0
1459,8,
1459,9,16.0
1459,10,
1459,11,11.0
1459,12,
1459,13,19.0
1459,14,19.0
1459,15,19.0
1459,16,20.0
1460,0,15.0
1460,1,20.0
1460,2,
1460,3,
1460,4,26.0
1460,5,
1460,6,
1460,7,16.0
1460,8,
1460,9,9.0
1460,10,
1460,11,16.0
1460,12,
1460,13,4.0
1460,14,8.0
1460,15,17.0
1460,16,17.0
1461,0,15.0
1461,1,16.0
1461,2,
1461,3,
1461,4,22.0
1461,5,
1461,6,
1461,7,20.0
1461,8,
1461,9,16.0
1461,10,
1461,11,13.0
1461,12,
1461,13,19.0
1461,14,6.0
1461,15,10.0
1461,16,12.0
1462,0,17.0
1462,1,19.0
1462,2,
1462,3,
1462,4,24.0
1462,5,
1462,6,
1462,7,23.0
1462,8,
1462,9,11.0
1462,10,
1462,11,15.0
1462,12,
1462,13,17.0
1462,14,19.0
1462,15,20.0
1462,16,18.0
1463,0,9.0
1463,1,8.0
1463,2,
1463,3,
1463,4,18.0
1463,5,
1463,6,
1463,7,16.0
1463,8,
1463,9,34.0
1463,10,
1463,11,9.0
1463,12,
1463,13,9.0
1463,14,14.0
1463,15,14.0
1463,16,20.0
1464,0,23.0
1464,1,16.0
1464,2,
1464,3,
1464,4,17.0
1464,5,
1464,6,
1464,7,25.0
1464,8,
1464,9,16.0
1464,10,
1464,11,27.0
1464,12,
1464,13,13.0
1464,14,10.0
1464,15,14.0
1464,16,14.0
1465,0,12.0
1465,1,18.0
1465,2,
1465,3,
1465,4,17.0
1465,5,
1465,6,
1465,7,19.0
1465,8,
1465,9,27.0
1465,10,
1465,11,19.0
1465,12,
1465,13,29.0
1465,14,15.0
1465,15,12.0
1465,16,8.0
1466,0,12.0
1466,1,20.0
1466,2,
1466,3,
1466,4,14.0
1466,5,
1466,6,
1466,7,15.0
1466,8,
1466,9,21.0
1466,10,
1466,11,25.0
1466,12,
1466,13,19.0
1466,14,26.0
1466,15,23.0
1466,16,19.0
1467,0,17.0
1467,1,17.0
1467,2,
1467,3,
1467,4,17.0
1467,5,
1467,6,
1467,7,17.0
1467,8,
1467,9,20.0
1467,10,
1467,11,17.0
1467,12,
1467,13,14.0
1467,14,16.0
1467,15,22.0
1467,16,26.0
1468,0,23.0
1468,1,7.0
1468,2,
1468,3,
1468,4,23.0
1468,5,
1468,6,
1468,7,14.0
1468,8,
1468,9,22.0
1468,10,
1468,11,22.0
1468,12,
1468,13,23.0
1468,14,22.0
1468,15,11.0
1468,16,15.0
1469,0,17.0
1469,1,17.0
1469,2,
1469,3,
1469,4,19.0
1469,5,
1469,6,
1469,7,20.0
1469,8,
1469,9,18.0
1469,10,
1469,11,22.0
1469,12,
1469,13,28.0
1469,14,15.0
1469,15,26.0
1469,16,21.0
1470,0,20.0
1470,1,15.0
1470,2,
1470,3,
1470,4,15.0
1470,5,
1470,6,
1470,7,20.0
1470,8,
1470,9,16.0
1470,10,
1470,11,21.0
1470,12,
1470,13,11.0
1470,14,18.0
1470,15,28.0
1470,16,23.0
1471,0,11.0
1471,1,6.0
1471,2,
1471,3,
1471,4,14.0
1471,5,
1471,6,
1471,7,12.0
1471,8,
1471,9,20.0
1471,10,
1471,11,16.0
1471,12,
1471,13,31.0
1471,14,27.0
1471,15,16.0
1471,16,26.0
1472,0,11.0
1472,1,12.0
1472,2,
1472,3,
1472,4,20.0
1472,5,
1472,6,
1472,7,14.0
1472,8,
1472,9,17.0
1472,10,
1472,11,17.0
1472,12,
1472,13,12.0
1472,14,15.0
1472,15,28.0
1472,16,23.0
1473,0,14.0
1473,1,14.0
1473,2,
1473,3,
1473,4,15.0
1473,5,
1473,6,
1473,7,18.0
1473,8,
1473,9,6.0
1473,10,
1473,11,16.0
1473,12,
1473,13,17.0
1473,14,23.0
1473,15,20.0
1473,16,19.0
1474,0,14.0
1474,1,11.0
1474,2,
1474,3,
1474,4,23.0
1474,5,
1474,6,
1474,7,20.0
1474,8,
1474,9,17.0
1474,10,
1474,11,16.0
1474,12,
1474,13,17.0
1474,14,13.0
1474,15,13.0
1474,16,20.0
1475,0,15.0
1475,1,9.0
1475,2,
1475,3,
1475,4,16.0
1475,5,
1475,6,
1475,7,16.0
1475,8,
1475,9,19.0
1475,10,
1475,11,16.0
1475,12,
1475,13,15.0
1475,14,17.0
1475,15,18.0
1475,16,15.0
1476,0,16.0
1476,1,16.0
1476,2,
1476,3,
1476,4,10.0
1476,5,
1476,6,
1476,7,22.0
1476,8,
1476,9,14.0
1476,10,
1476,11,17.0
1476,12,
1476,13,11.0
1476,14,14.0
1476,15,18.0
1476,16,18.0
1477,0,8.0
1477,1,16.0
1477,2,
1477,3,
1477,4,18.0
1477,5,
1477,6,
1477,7,10.0
1477,8,
1477,9,32.0
1477,10,
1477,11,16.0
1477,12,
1477,13,23.0
1477,14,18.0
1477,15,11.0
1477,16,17.0
1478,0,24.0
1478,1,17.0
1478,2,
1478,3,
1478,4,24.0
1478,5,
1478,6,
1478,7,18.0
1478,8,
1478,9,14.0
1478,10,
1478,11,28.0
1478,12,
1478,13,16.0
1478,14,17.0
1478,15,18.0
1478,16,17.0
1479,0,15.0
1479,1,12.0
1479,2,
1479,3,
1479,4,12.0
1479,5,
1479,6,
1479,7,17.0
1479,8,
1479,9,12.0
1479,10,
1479,11,19.0
1479,12,
1479,13,18.0
1479,14,14.0
1479,15,18.0
1479,16,20.0
1480,0,13.0
1480,1,15.0
1480,2,
1480,3,
1480,4,12.0
1480,5,
1480,6,
1480,7,18.0
1480,8,
1480,9,23.0
1480,10,
1480,11,12.0
1480,12,
1480,13,19.0
1480,14,22.0
1480,15,20.0
1480,16,10.0
1481,0,16.0
1481,1,15.0
1481,2,
1481,3,
1481,4,20.0
1481,5,
1481,6,
1481,7,13.0
1481,8,
1481,9,22.0
1481,10,
1481,11,19.0
1481,12,
1481,13,16.0
1481,14,14.0
1481,15,20.0
1481,16,25.0
1482,0,11.0
1482,1,10.0
1482,2,
1482,3,
1482,4,15.0
1482,5,
1482,6,
1482,7,20.0
1482,8,
1482,9,15.0
1482,10,
1482,11,23.0
1482,12,
1482,13,21.0
1482,14,16.0
1482,15,14.0
1482,16,11.0
1483,0,25.0
1483,1,12.0
1483,2,
1483,3,
1483,4,18.0
1483,5,
1483,6,
1483,7,14.0
1483,8,
1483,9,13.0
1483,10,
1483,11,22.0
1483,12,
1483,13,19.0
1483,14,23.0
1483,15,22.0
1483,16,20.0
1484,0,12.0
1484,1,14.0
1484,2,
1484,3,
1484,4,11.0
1484,5,
1484,6,
1484,7,11.0
1484,8,
1484,9,22.0
1484,10,
1484,11,14.0
1484,12,
1484,13,20.0
1484,14,20.0
1484,15,18.0
1484,16,25.0
1485,0,11.0
1485,1,12.0
1485,2,
1485,3,
1485,4,13.0
1485,5,
1485,6,
1485,7,19.0
1485,8,
1485,9,13.0
1485,10,
1485,11,25.0
1485,12,
1485,13,10.0
1485,14,14.0
1485,15,22.0
1485,16,18.0
1486,0,21.0
1486,1,21.0
1486,2,
1486,3,
1486,4,18.0
1486,5,
1486,6,
1486,7,10.0
1486,8,
1486,9,14.0
1486,10,
1486,11,13.0
1486,12,
1486,13,27.0
1486,14,16.0
1486,15,11.0
1486,16,19.0
1487,0,12.0
1487,1,17.0
1487,2,
1487,3,
1487,4,14.0
1487,5,
1487,6,
1487,7,21.0
1487,8,
1487,9,18.0
1487,10,
1487,11,14.0
1487,12,
1487,13,15.0
1487,14,19.0
1487,15,20.0
1487,16,12.0
1488,0,14.0
1488,1,8.0
1488,2,
1488,3,
1488,4,18.0
1488,5,
1488,6,
1488,7,11.0
1488,8,
1488,9,20.0
1488,10,
1488,11,18.0
1488,12,
1488,13,10.0
1488,14,16.0
1488,15,22.0
1488,16,23.0
1489,0,16.0
1489,1,16.0
1489,2,
1489,3,
1489,4,20.0
1489,5,
1489,6,
1489,7,18.0
1489,8,
1489,9,14.0
1489,10,
1489,11,17.0
1489,12,
1489,13,15.0
1489,14,12.0
1489,15,11.0
1489,16,14.0
1490,0,14.0
1490,1,8.0
1490,2,
1490,3,
1490,4,11.0
1490,5,
1490,6,
1490,7,13.0
1490,8,
1490,9,20.0
1490,10,
1490,11,12.0
1490,12,
1490,13,16.0
1490,14,19.0
1490,15,13.0
1490,16,16.0
1491,0,9.0
1491,1,16.0
1491,2,
1491,3,
1491,4,20.0
1491,5,
1491,6,
1491,7,19.0
1491,8,
1491,9,20.0
1491,10,
1491,11,19.0
1491,12,
1491,13,19.0
1491,14,18.0
1491,15,22.0
1491,16,13.0
1492,0,11.0
1492,1,8.0
1492,2,
1492,3,
1492,4,15.0
1492,5,
1492,6,
1492,7,20.0
1492,8,
1492,9,19.0
1492,10,
1492,11,19.0
1492,12,
1492,13,13.0
1492,14,13.0
1492,15,14.0
1492,16,22.0
1493,0,16.0
1493,1,13.0
1493,2,
1493,3,
1493,4,11.0
1493,5,
1493,6,
1493,7,16.0
1493,8,
1493,9,20.0
1493,10,
1493,11,18.0
1493,12,
1493,13,19.0
1493,14,23.0
1493,15,17.0
1493,16,13.0
1494,0,22.0
1494,1,12.0
1494,2,
1494,3,
1494,4,18.0
1494,5,
1494,6,
1494,7,13.0
1494,8,
1494,9,20.0
1494,10,
1494,11,16.0
1494,12,
1494,13,22.0
1494,14,16.0
1494,15,16.0
1494,16,18.0
1495,0,9.0
1495,1,14.0
1495,2,
1495,3,
1495,4,12.0
1495,5,
1495,6,
1495,7,19.0
1495,8,
1495,9,12.0
1495,10,
1495,11,26.0
1495,12,
1495,13,17.0
1495,14,19.0
1495,15,23.0
1495,16,14.0
1496,0,12.0
1496,1,12.0
1496,2,
1496,3,
1496,4,21.0
1496,5,
1496,6,
1496,7,13.0
1496,8,
1496,9,19.0
1496,10,
1496,11,11.0
1496,12,
1496,13,24.0
1496,14,23.0
1496,15,18.0
1496,16,22.0
1497,0,9.0
1497,1,13.0
1497,2,
1497,3,
1497,4,14.0
1497,5,
1497,6,
1497,7,15.0
1497,8,
1497,9,20.0
1497,10,
1497,11,21.0
1497,12,
1497,13,12.0
1497,14,17.0
1497,15,25.0
1497,16,25.0
1498,0,4.0
1498,1,6.0
1498,2,
1498,3,
1498,4,17.0
1498,5,
1498,6,
1498,7,15.0
1498,8,
1498,9,13.0
1498,10,
1498,11,21.0
1498,12,
1498,13,22.0
1498,14,16.0
1498,15,13.0
1498,16,18.0
1499,0,18.0
1499,1,6.0
1499,2,
1499,3,
1499,4,10.0
1499,5,
1499,6,
1499,7,18.0
1499,8,
1499,9,15.0
1499,10,
1499,11,11.0
1499,12,
1499,13,23.0
1499,14,28.0
1499,15,23.0
1499,16,12.0
1500,0,18.0
1500,1,16.0
1500,2,
1500,3,
1500,4,12.0
1500,5,
1500,6,
1500,7,10.0
1500,8,
1500,9,16.0
1500,10,
1500,11,15.0
1500,12,
1500,13,10.0
1500,14,12.0
1500,15,22.0
1500,16,29.0
1501,0,18.0
1501,1,19.0
1501,2,
1501,3,
1501,4,12.0
1501,5,
1501,6,
1501,7,11.0
1501,8,
1501,9,19.0
1501,10,
1501,11,13.0
1501,12,
1501,13,17.0
1501,14,15.0
1501,15,12.0
1501,16,17.0
1502,0,15.0
1502,1,15.0
1502,2,
1502,3,
1502,4,15.0
1502,5,
1502,6,
1502,7,7.0
1502,8,
1502,9,13.0
1502,10,
1502,11,19.0
1502,12,
1502,13,9.0
1502,14,11.0
1502,15,18.0
1502,16,12.0
1503,0,10.0
1503,1,14.0
1503,2,
1503,3,
1503,4,18.0
1503,5,
1503,6,
1503,7,19.0
1503,8,
1503,9,10.0
1503,10,
1503,11,18.0
1503,12,
1503,13,24.0
1503,14,15.0
1503,15,10.0
1503,16,15.0
1504,0,18.0
1504,1,9.0
1504,2,
1504,3,
1504,4,17.0
1504,5,
1504,6,
1504,7,22.0
1504,8,
1504,9,22.0
1504,10,
1504,11,10.0
1504,12,
1504,13,13.0
1504,14,20.0
1504,15,15.0
1504,16,15.0
1505,0,14.0
1505,1,15.0
1505,2,
1505,3,
1505,4,11.0
1505,5,
1505,6,
1505,7,14.0
1505,8,
1505,9,29.0
1505,10,
1505,11,21.0
1505,12,
1505,13,15.0
1505,14,15.0
1505,15,20.0
1505,16,21.0
1506,0,20.0
1506,1,15.0
1506,2,
1506,3,
1506,4,11.0
1506,5,
1506,6,
1506,7,14.0
1506,8,
1506,9,14.0
1506,10,
1506,11,29.0
1506,12,
1506,13,17.0
1506,14,15.0
1506,15,15.0
1506,16,17.0
1507,0,11.0
1507,1,21.0
1507,2,
1507,3,
1507,4,18.0
1507,5,
1507,6,
1507,7,13.0
1507,8,
1507,9,14.0
1507,10,
1507,11,14.0
1507,12,
1507,13,25.0
1507,14,19.0
1507,15,18.0
1507,16,18.0
1508,0,5.0
1508,1,7.0
1508,2,
1508,3,
1508,4,16.0
1508,5,
1508,6,
1508,7,13.0
1508,8,
1508,9,10.0
1508,10,
1508,11,11.0
1508,12,
1508,13,15.0
1508,14,26.0
1508,15,29.0
1508,16,17.0
1509,0,15.0
1509,1,8.0
1509,2,
1509,3,
1509,4,18.0
1509,5,
1509,6,
1509,7,21.0
1509,8,
1509,9,19.0
1509,10,
1509,11,13.0
1509,12,
1509,13,18.0
1509,14,17.0
1509,15,17.0
1509,16,26.0
1510,0,18.0
1510,1,18.0
1510,2,
1510,3,
1510,4,16.0
1510,5,
1510,6,
1510,7,9.0
1510,8,
1510,9,22.0
1510,10,
1510,11,12.0
1510,12,
1510,13,8.0
1510,14,17.0
1510,15,19.0
1510,16,18.0
1511,0,10.0
1511,1,9.0
1511,2,
1511,3,
1511,4,15.0
1511,5,
1511,6,
1511,7,16.0
1511,8,
1511,9,14.0
1511,10,
1511,11,19.0
1511,12,
1511,13,10.0
1511,14,14.0
1511,15,14.0
1511,16,16.0
1512,0,11.0
1512,1,11.0
1512,2,
1512,3,
1512,4,19.0
1512,5,
1512,6,
1512,7,16.0
1512,8,
1512,9,22.0
1512,10,
1512,11,12.0
1512,12,
1512,13,14.0
1512,14,13.0
1512,15,14.0
1512,16,12.0
1513,0,14.0
1513,1,12.0
1513,2,
1513,3,
1513,4,12.0
1513,5,
1513,6,
1513,7,24.0
1513,8,
1513,9,25.0
1513,10,
1513,11,17.0
1513,12,
1513,13,16.0
1513,14,17.0
1513,15,14.0
1513,16,8.0
1514,0,16.0
1514,1,13.0
1514,2,
1514,3,
1514,4,12.0
1514,5,
1514,6,
1514,7,15.0
1514,8,
1514,9,19.0
1514,10,
1514,11,20.0
1514,12,
