TimeStep,Station_PM,Occupancy
1854,1,0.0888
1854,18,0.0645
1854,20,0.0824
1855,26,0.0565
1855,27,0.0658
1855,22,0.0852
1855,11,0.0602
1855,4,0.0786
1855,0,0.1072
1855,15,0.0519
1855,24,0.0706
1855,3,0.0781
1855,12,0.0611
1855,25,0.055
1855,1,0.088
1855,18,0.0611
1855,20,0.0658
1856,26,0.0791
1856,27,0.0619
1856,22,0.0603
1856,11,0.0486
1856,4,0.0664
1856,0,0.0891
1856,15,0.0822
1856,24,0.0759
1856,3,0.079
1856,12,0.0448
1856,25,0.0664
1856,1,0.0849
1856,18,0.0585
1856,20,0.0699
1857,26,0.066
1857,27,0.0745
1857,22,0.0633
1857,11,0.0715
1857,4,0.0508
1857,0,0.0968
1857,15,0.0447
1857,24,0.0754
1857,3,0.0737
1857,12,0.0524
1857,25,0.0654
1857,1,0.0624
1857,18,0.081
1857,20,0.0726
1858,26,0.0817
1858,27,0.0726
1858,22,0.0809
1858,11,0.0648
1858,4,0.0547
1858,0,0.1101
1858,15,0.0605
1858,24,0.0544
1858,3,0.0649
1858,12,0.0588
1858,25,0.0525
1858,1,0.0797
1858,18,0.0545
1858,20,0.0849
1859,26,0.0644
1859,27,0.0623
1859,22,0.0771
1859,11,0.0656
1859,4,0.0728
1859,0,0.0902
1859,15,0.0537
1859,24,0.0895
1859,3,0.0811
1859,12,0.0537
1859,25,0.062
1859,1,0.086
1859,18,0.0668
1859,20,0.0639
1860,26,0.0811
1860,27,0.0853
1860,22,0.0847
1860,11,0.05
1860,4,0.0602
1860,0,0.0819
1860,15,0.0672
1860,24,0.0677
1860,3,0.079
1860,12,0.0401
1860,25,0.066
1860,1,0.0683
1860,18,0.0682
1860,20,0.075
1861,26,0.0646
1861,27,0.0685
1861,22,0.0718
1861,11,0.0674
1861,4,0.0617
1861,0,0.1123
1861,15,0.0543
1861,24,0.0906
1861,3,0.0716
1861,12,0.0529
1861,25,0.0571
1861,1,0.0787
1861,18,0.0664
1861,20,0.0789
1862,26,0.0896
1862,27,0.0828
1862,22,0.0789
1862,11,0.0708
1862,4,0.0601
1862,0,0.1117
1862,15,0.0455
1862,24,0.0745
1862,3,0.0746
1862,12,0.0572
1862,25,0.0651
1862,1,0.0838
1862,18,0.053
1862,20,0.0744
1863,26,0.0793
1863,27,0.0761
1863,22,0.072
1863,11,0.0679
1863,4,0.0779
1863,0,0.0802
1863,15,0.0687
1863,24,0.073
1863,3,0.0735
1863,12,0.0543
1863,25,0.0663
1863,1,0.0778
1863,18,0.0511
1863,20,0.0636
1864,26,0.0728
1864,27,0.073
1864,22,0.0621
1864,11,0.0703
1864,4,0.0809
1864,0,0.0991
1864,15,0.0503
1864,24,0.067
1864,3,0.0689
1864,12,0.0482
1864,25,0.0582
1864,1,0.072
1864,18,0.0724
1864,20,0.0581
1865,26,0.0653
1865,27,0.0791
1865,22,0.06
1865,11,0.0638
1865,4,0.0629
1865,0,0.1375
1865,15,0.064
1865,24,0.0678
1865,3,0.0713
1865,12,0.0556
1865,25,0.0533
1865,1,0.077
1865,18,0.059
1865,20,0.0754
1866,26,0.0617
1866,27,0.0553
1866,22,0.0868
1866,11,0.0742
1866,4,0.0731
1866,0,0.0979
1866,15,0.0658
1866,24,0.0734
1866,3,0.0918
1866,12,0.0553
1866,25,0.0523
1866,1,0.1043
1866,18,0.0659
1866,20,0.07
1867,26,0.0877
1867,27,0.0696
1867,22,0.074
1867,11,0.067
1867,4,0.1055
1867,0,0.1217
1867,15,0.0578
1867,24,0.0786
1867,3,0.0917
1867,12,0.0697
1867,25,0.0675
1867,1,0.0838
1867,18,0.08
1867,20,0.0695
1868,26,0.0734
1868,27,0.0827
1868,22,0.0892
1868,11,0.0743
1868,4,0.0724
1868,0,0.112
1868,15,0.0687
1868,24,0.0784
1868,3,0.0847
1868,12,0.0485
1868,25,0.063
1868,1,0.0982
1868,18,0.0647
1868,20,0.0825
1869,26,0.0814
1869,27,0.0699
1869,22,0.0553
1869,11,0.0718
1869,4,0.0647
1869,0,0.1191
1869,15,0.0512
1869,24,0.0848
1869,3,0.101
1869,12,0.0612
1869,25,0.0687
1869,1,0.0858
1869,18,0.0741
1869,20,0.076
1870,26,0.0717
1870,27,0.0706
1870,22,0.0756
1870,11,0.1003
1870,4,0.0814
1870,0,0.1294
1870,15,0.0707
1870,24,0.0808
1870,3,0.0956
1870,12,0.089
1870,25,0.0648
1870,1,0.1078
1870,18,0.0566
1870,20,0.0776
1871,26,0.0801
1871,27,0.0784
1871,22,0.1046
1871,11,0.0799
1871,4,0.075
1871,0,0.1272
1871,15,0.0913
1871,24,0.0678
1871,3,0.0945
1871,12,0.0565
1871,25,0.0748
1871,1,0.1068
1871,18,0.0832
1871,20,0.0756
1872,26,0.0615
1872,27,0.0731
1872,22,0.0681
1872,11,0.0873
1872,4,0.0912
1872,0,0.1243
1872,15,0.0759
1872,24,0.1042
1872,3,0.0929
1872,12,0.0771
1872,25,0.0756
1872,1,0.1018
1872,18,0.0969
1872,20,0.0898
1873,26,0.1105
1873,27,0.1028
1873,22,0.0959
1873,11,0.0672
1873,4,0.1098
1873,0,0.1263
1873,15,0.0706
1873,24,0.072
1873,3,0.1095
1873,12,0.0574
1873,25,0.0643
1873,1,0.1118
1873,18,0.0783
1873,20,0.1058
1874,26,0.0688
1874,27,0.062
1874,22,0.0975
1874,11,0.0764
1874,4,0.0754
1874,0,0.1008
1874,15,0.0737
1874,24,0.095
1874,3,0.0945
1874,12,0.0691
1874,25,0.0789
1874,1,0.0854
1874,18,0.082
1874,20,0.0774
1875,26,0.1013
1875,27,0.089
1875,22,0.0768
1875,11,0.0874
1875,4,0.0855
1875,0,0.1276
1875,15,0.0701
1875,24,0.108
1875,3,0.085
1875,12,0.0683
1875,25,0.0827
1875,1,0.0949
1875,18,0.0772
1875,20,0.0941
1876,26,0.1081
1876,27,0.0998
1876,22,0.0858
1876,11,0.1159
1876,4,0.0728
1876,0,0.104
1876,15,0.049
1876,24,0.089
1876,3,0.0934
1876,12,0.0948
1876,25,0.0761
1876,1,0.1072
1876,18,0.0792
1876,20,0.0867
1877,26,0.0929
1877,27,0.0925
1877,22,0.0942
1877,11,0.0837
1877,4,0.0847
1877,0,0.1223
1877,15,0.105
1877,24,0.0798
1877,3,0.0906
1877,12,0.0585
1877,25,0.0718
1877,1,0.0799
1877,18,0.0564
1877,20,0.0866
1878,26,0.0718
1878,27,0.0778
1878,22,0.0811
1878,11,0.074
1878,4,0.0821
1878,0,0.0898
1878,15,0.0864
1878,24,0.0927
1878,3,0.0934
1878,12,0.0751
1878,25,0.0732
1878,1,0.0899
1878,18,0.1118
1878,20,0.0604
1879,26,0.0796
1879,27,0.0916
1879,22,0.0691
1879,11,0.095
1879,4,0.0751
1879,0,0.1194
1879,15,0.0858
1879,24,0.0748
1879,3,0.0828
1879,12,0.0653
1879,25,0.06
1879,1,0.0846
1879,18,0.0907
1879,20,0.1193
1880,26,0.0707
1880,27,0.0707
1880,22,0.1353
1880,11,0.0664
1880,4,0.0668
1880,0,0.1263
1880,15,0.0643
1880,24,0.0803
1880,3,0.0944
1880,12,0.074
1880,25,0.0563
1880,1,0.0986
1880,18,0.0943
1880,20,0.1076
1881,26,0.097
1881,27,0.0712
1881,22,0.0945
1881,11,0.0779
1881,4,0.0801
1881,0,0.1462
1881,15,0.0882
1881,24,0.1299
1881,3,0.0888
1881,12,0.0593
1881,25,0.086
1881,1,0.1011
1881,18,0.0872
1881,20,0.0975
1882,26,0.1172
1882,27,0.1051
1882,22,0.0923
1882,11,0.0861
1882,4,0.1021
1882,0,0.1291
1882,15,0.0549
1882,24,0.1025
1882,3,0.1104
1882,12,0.0771
1882,25,0.0975
1882,1,0.127
1882,18,0.0814
1882,20,0.1073
1883,26,0.099
1883,27,0.119
1883,22,0.1011
1883,11,0.0733
1883,4,0.124
1883,0,0.1289
1883,15,0.0634
1883,24,0.0943
1883,3,0.114
1883,12,0.0566
1883,25,0.0698
1883,1,0.1016
1883,18,0.0673
1883,20,0.0837
1884,26,0.0906
1884,27,0.0905
1884,22,0.0684
1884,11,0.0699
1884,4,0.088
1884,0,0.1004
1884,15,0.0828
1884,24,0.0999
1884,3,0.1078
1884,12,0.0617
1884,25,0.0851
1884,1,0.1015
1884,18,0.0721
1884,20,0.0728
1885,26,0.0938
1885,27,0.1073
1885,22,0.0874
1885,11,0.1035
1885,4,0.0972
1885,0,0.1246
1885,15,0.0529
1885,24,0.0743
1885,3,0.0821
1885,12,0.077
1885,25,0.0582
1885,1,0.0881
1885,18,0.0799
1885,20,0.0754
1886,26,0.0703
1886,27,0.0647
1886,22,0.1033
1886,11,0.1182
1886,4,0.0857
1886,0,0.1285
1886,15,0.073
1886,24,0.0761
1886,3,0.1014
1886,12,0.0847
1886,25,0.064
1886,1,0.0927
1886,18,0.0697
1886,20,0.0944
1887,26,0.0814
1887,27,0.0798
1887,22,0.0992
1887,11,0.0974
1887,4,0.086
1887,0,0.1381
1887,15,0.0965
1887,24,0.0954
1887,3,0.0979
1887,12,0.0855
1887,25,0.0641
1887,1,0.1016
1887,18,0.0678
1887,20,0.0781
1888,26,0.0978
1888,27,0.0825
1888,22,0.0916
1888,11,0.0854
1888,4,0.0943
1888,0,0.1154
1888,15,0.0912
1888,24,0.1038
1888,3,0.1002
1888,12,0.0871
1888,25,0.0896
1888,1,0.1296
1888,18,0.107
1888,20,0.0846
1889,26,0.0982
1889,27,0.0967
1889,22,0.1105
1889,11,0.0871
1889,4,0.1158
1889,0,0.1372
1889,15,0.0963
1889,24,0.1031
1889,3,0.1119
1889,12,0.0628
1889,25,0.083
1889,1,0.0869
1889,18,0.1076
1889,20,0.1132
1890,26,0.0865
1890,27,0.0959
1890,22,0.1146
1890,11,0.0839
1890,4,0.0805
1890,0,0.0853
1890,15,0.0575
1890,24,0.1066
1890,3,0.0809
1890,12,0.0746
1890,25,0.0799
1890,1,0.099
1890,18,0.0973
1890,20,0.1145
1891,26,0.1133
1891,27,0.0982
1891,22,0.1127
1891,11,0.0965
1891,4,0.1003
1891,0,0.1226
1891,15,0.0848
1891,24,0.1215
1891,3,0.0984
1891,12,0.0607
1891,25,0.091
1891,1,0.1035
1891,18,0.066
1891,20,0.1117
1892,26,0.1154
1892,27,0.1199
1892,22,0.1008
1892,11,0.1116
1892,4,0.0715
1892,0,0.1339
1892,15,0.082
1892,24,0.1079
1892,3,0.1047
1892,12,0.111
1892,25,0.0997
1892,1,0.1126
1892,18,0.0922
1892,20,0.0718
1893,26,0.1215
1893,27,0.1237
1893,22,0.0653
1893,11,0.0793
1893,4,0.1011
1893,0,0.1381
1893,15,0.0824
1893,24,0.0885
1893,3,0.1145
1893,12,0.0581
1893,25,0.077
1893,1,0.1016
1893,18,0.0829
1893,20,0.1111
1894,26,0.0725
1894,27,0.0834
1894,22,0.101
1894,11,0.1038
1894,4,0.076
1894,0,0.13
1894,15,0.0827
1894,24,0.0775
1894,3,0.0958
1894,12,0.0798
1894,25,0.0583
1894,1,0.1121
1894,18,0.1044
1894,20,0.0864
1895,26,0.0665
1895,27,0.065
1895,22,0.1009
1895,11,0.0571
1895,4,0.1081
1895,0,0.0978
1895,15,0.1037
1895,24,0.1066
1895,3,0.1069
1895,12,0.0642
1895,25,0.0778
1895,1,0.0886
1895,18,0.0764
1895,20,0.1122
1896,26,0.1085
1896,27,0.1052
1896,22,0.1183
1896,11,0.1275
1896,4,0.0868
1896,0,0.1279
1896,15,0.059
1896,24,0.0937
1896,3,0.0835
1896,12,0.0916
1896,25,0.0783
1896,1,0.0945
1896,18,0.093
1896,20,0.0815
1897,26,0.093
1897,27,0.0887
1897,22,0.0914
1897,11,0.0957
1897,4,0.0811
1897,0,0.1605
1897,15,0.0633
1897,24,0.1226
1897,3,0.104
1897,12,0.0646
1897,25,0.0804
1897,1,0.1173
1897,18,0.0709
1897,20,0.1075
1898,26,0.1164
1898,27,0.1068
1898,22,0.1017
1898,11,0.0959
1898,4,0.0993
1898,0,0.1567
1898,15,0.0934
1898,24,0.0988
1898,3,0.1169
1898,12,0.0866
1898,25,0.0782
1898,1,0.1161
1898,18,0.077
1898,20,0.0776
1899,26,0.0945
1899,27,0.0963
1899,22,0.0674
1899,11,0.0706
1899,4,0.124
1899,0,0.12
1899,15,0.0943
1899,24,0.0942
1899,3,0.1131
1899,12,0.0696
1899,25,0.0735
1899,1,0.1145
1899,18,0.0973
1899,20,0.0869
1900,26,0.0957
1900,27,0.09
1900,22,0.1053
1900,11,0.0815
1900,4,0.1104
1900,0,0.1773
1900,15,0.0918
1900,24,0.0665
1900,3,0.1044
1900,12,0.0687
1900,25,0.0801
1900,1,0.1043
1900,18,0.1138
1900,20,0.1106
1901,26,0.0756
1901,27,0.0756
1901,22,0.0945
1901,11,0.1332
1901,4,0.0943
1901,0,0.1562
1901,15,0.0527
1901,24,0.1141
1901,3,0.1267
1901,12,0.0971
1901,25,0.0867
1901,1,0.1448
1901,18,0.0894
1901,20,0.1258
1902,26,0.116
1902,27,0.0955
1902,22,0.1128
1902,11,0.1243
1902,4,0.1088
1902,0,0.1376
1902,15,0.0897
1902,24,0.1288
1902,3,0.1317
1902,12,0.0964
1902,25,0.094
1902,1,0.1033
1902,18,0.0521
1902,20,0.0921
1903,26,0.1043
1903,27,0.1149
1903,22,0.0871
1903,11,0.1003
1903,4,0.1122
1903,0,0.1395
1903,15,0.0946
1903,24,0.1104
1903,3,0.0964
1903,12,0.0974
1903,25,0.0885
1903,1,0.1154
1903,18,0.1019
1903,20,0.0658
1904,26,0.1023
1904,27,0.0986
1904,22,0.0874
1904,11,0.0961
1904,4,0.1134
1904,0,0.1517
1904,15,0.1241
1904,24,0.0783
1904,3,0.1212
1904,12,0.0945
1904,25,0.0723
1904,1,0.1225
1904,18,0.1013
1904,20,0.1248
1905,26,0.0761
1905,27,0.0847
1905,22,0.1308
1905,11,0.1156
1905,4,0.1026
1905,0,0.111
1905,15,0.0901
1905,24,0.0867
1905,3,0.1266
1905,12,0.0747
1905,25,0.0621
1905,1,0.1116
1905,18,0.1428
1905,20,0.1079
1906,26,0.1018
1906,27,0.0817
1906,22,0.1313
1906,11,0.1022
1906,4,0.1141
1906,0,0.1324
1906,15,0.0722
1906,24,0.1374
1906,3,0.0989
1906,12,0.095
1906,25,0.1018
1906,1,0.089
1906,18,0.0925
1906,20,0.1329
1907,26,0.1127
1907,27,0.1198
1907,22,0.1147
1907,11,0.1017
1907,4,0.0898
1907,0,0.1241
1907,15,0.104
1907,24,0.1122
1907,3,0.0991
1907,12,0.092
1907,25,0.0961
1907,1,0.1215
1907,18,0.0806
1907,20,0.0914
1908,26,0.1436
1908,27,0.1126
1908,22,0.0839
1908,11,0.1068
1908,4,0.1108
1908,0,0.1455
1908,15,0.0982
1908,24,0.1279
1908,3,0.1185
1908,12,0.0829
1908,25,0.1011
1908,1,0.0939
1908,18,0.1037
1908,20,0.0944
1909,26,0.0983
1909,27,0.1374
1909,22,0.084
1909,11,0.1353
1909,4,0.119
1909,0,0.1562
1909,15,0.0975
1909,24,0.1039
1909,3,0.1189
1909,12,0.0909
1909,25,0.0809
1909,1,0.1234
1909,18,0.1125
1909,20,0.0963
1910,26,0.0861
1910,27,0.0963
1910,22,0.1185
1910,11,0.0832
1910,4,0.1046
1910,0,0.175
1910,15,0.0985
1910,24,0.0687
1910,3,0.1255
1910,12,0.0827
1910,25,0.0669
1910,1,0.1373
1910,18,0.1022
1910,20,0.122
1911,26,0.0863
1911,27,0.0709
1911,22,0.1191
1911,11,0.1114
1911,4,0.1168
1911,0,0.1789
1911,15,0.12
1911,24,0.1331
1911,3,0.1384
1911,12,0.0912
1911,25,0.093
1911,1,0.1358
1911,18,0.0849
1911,20,0.1118
1912,26,0.1132
1912,27,0.1144
1912,22,0.0986
1912,11,0.1341
1912,4,0.109
1912,0,0.1714
1912,15,0.0711
1912,24,0.1154
1912,3,0.1213
1912,12,0.1065
1912,25,0.1007
1912,1,0.143
1912,18,0.1337
1912,20,0.0855
1913,26,0.1147
1913,27,0.1076
1913,22,0.105
1913,11,0.0981
1913,4,0.1179
1913,0,0.1492
1913,15,0.1219
1913,24,0.1028
1913,3,0.1369
1913,12,0.0912
1913,25,0.0794
1913,1,0.1157
1913,18,0.0804
1913,20,0.1525
1914,26,0.0858
1914,27,0.0972
1914,22,0.124
1914,11,0.1333
1914,4,0.1199
1914,0,0.156
1914,15,0.1113
1914,24,0.1093
1914,3,0.1066
1914,12,0.084
1914,25,0.0718
1914,1,0.1239
1914,18,0.1183
1914,20,0.095
1915,26,0.1212
1915,27,0.0905
1915,22,0.1111
1915,11,0.1054
1915,4,0.133
1915,0,0.1109
1915,15,0.0856
1915,24,0.1394
1915,3,0.1294
1915,12,0.0941
1915,25,0.1289
1915,1,0.1215
1915,18,0.1361
1915,20,0.1151
1916,26,0.1134
1916,27,0.1431
1916,22,0.1269
1916,11,0.1296
1916,4,0.0982
1916,0,0.1574
1916,15,0.1145
1916,24,0.1072
1916,3,0.1101
1916,12,0.0985
1916,25,0.0742
1916,1,0.0973
1916,18,0.0871
1916,20,0.1384
1917,26,0.1034
1917,27,0.0877
1917,22,0.129
1917,11,0.1292
1917,4,0.0678
1917,0,0.1083
1917,15,0.0887
1917,24,0.1465
1917,3,0.102
1917,12,0.1106
1917,25,0.0958
1917,1,0.1049
1917,18,0.1173
1917,20,0.0984
1918,26,0.1446
1918,27,0.1262
1918,22,0.1086
1918,11,0.1172
1918,4,0.1227
1918,0,0.1316
1918,15,0.1187
1918,24,0.1285
1918,3,0.0983
1918,12,0.1043
1918,25,0.1187
1918,1,0.0878
1918,18,0.101
1918,20,0.122
1919,26,0.1115
1919,27,0.1198
1919,22,0.1237
1919,11,0.1122
1919,4,0.0866
1919,0,0.1297
1919,15,0.1093
1919,24,0.1145
1919,3,0.09
1919,12,0.1008
1919,25,0.0817
1919,1,0.0982
1919,18,0.1305
1919,20,0.1029
1920,26,0.1266
1920,27,0.1115
1920,22,0.1033
1920,11,0.0992
1920,4,0.0934
1920,0,0.1446
1920,15,0.1033
1920,24,0.1171
1920,3,0.0925
1920,12,0.0789
1920,25,0.1023
1920,1,0.1138
1920,18,0.1159
1920,20,0.1421
1921,26,0.0959
1921,27,0.1109
1921,22,0.1444
1921,11,0.1148
1921,4,0.1021
1921,0,0.1165
1921,15,0.1013
1921,24,0.0977
1921,3,0.1041
1921,12,0.0907
1921,25,0.0721
1921,1,0.1188
1921,18,0.1054
1921,20,0.1135
1922,26,0.1222
1922,27,0.0967
1922,22,0.1219
1922,11,0.0803
1922,4,0.1137
1922,0,0.1437
1922,15,0.0949
1922,24,0.1387
1922,3,0.1118
1922,12,0.076
1922,25,0.1139
1922,1,0.0932
1922,18,0.0983
1922,20,0.1235
1923,26,0.1129
1923,27,0.1442
1923,22,0.1348
1923,11,0.1049
1923,4,0.0825
1923,0,0.119
1923,15,0.0826
1923,24,0.1287
1923,3,0.101
1923,12,0.086
1923,25,0.0925
1923,1,0.1185
1923,18,0.1042
1923,20,0.118
1924,26,0.126
1924,27,0.1157
1924,22,0.117
1924,11,0.1056
1924,4,0.1069
1924,0,0.1665
1924,15,0.1
1924,24,0.1326
1924,3,0.1007
1924,12,0.0849
1924,25,0.111
1924,1,0.126
1924,18,0.0852
1924,20,0.1088
1925,26,0.1229
1925,27,0.1257
1925,22,0.1164
1925,11,0.1076
1925,4,0.0884
1925,0,0.1448
1925,15,0.0964
1925,24,0.1356
1925,3,0.1005
1925,12,0.0886
1925,25,0.1134
1925,1,0.1058
1925,18,0.1074
1925,20,0.0867
1926,26,0.1237
1926,27,0.1217
1926,22,0.0938
1926,11,0.0871
1926,4,0.115
1926,0,0.1294
1926,15,0.0824
1926,24,0.1075
1926,3,0.101
1926,12,0.08
1926,25,0.0897
1926,1,0.1228
1926,18,0.1074
1926,20,0.1086
1927,26,0.0915
1927,27,0.0939
1927,22,0.1065
1927,11,0.1113
1927,4,0.1052
1927,0,0.1169
1927,15,0.0897
1927,24,0.1073
1927,3,0.1119
1927,12,0.0856
1927,25,0.0832
1927,1,0.0964
1927,18,0.1001
1927,20,0.1227
1928,26,0.1041
1928,27,0.112
1928,22,0.13
1928,11,0.0971
1928,4,0.1007
1928,0,0.1345
1928,15,0.0756
1928,24,0.1147
1928,3,0.0947
1928,12,0.0731
1928,25,0.0824
1928,1,0.1008
1928,18,0.0813
1928,20,0.1024
1929,26,0.1102
1929,27,0.0968
1929,22,0.1016
1929,11,0.1343
1929,4,0.1003
1929,0,0.1154
1929,15,0.0839
1929,24,0.116
1929,3,0.0945
1929,12,0.092
1929,25,0.0941
1929,1,0.1109
1929,18,0.0832
1929,20,0.081
1930,26,0.1148
1930,27,0.1262
1930,22,0.0882
1930,11,0.1031
1930,4,0.108
1930,0,0.1245
1930,15,0.1069
1930,24,0.1071
1930,3,0.0916
1930,12,0.1179
1930,25,0.0993
1930,1,0.0909
1930,18,0.0974
1930,20,0.104
1931,26,0.1019
1931,27,0.099
1931,22,0.1182
1931,11,0.099
1931,4,0.1028
1931,0,0.1177
1931,15,0.1101
1931,24,0.0976
1931,3,0.0982
1931,12,0.0789
1931,25,0.0725
1931,1,0.0947
1931,18,0.0931
1931,20,0.0948
1932,26,0.0976
1932,27,0.0882
1932,22,0.1193
1932,11,0.104
1932,4,0.1024
1932,0,0.1274
1932,15,0.0872
1932,24,0.1163
1932,3,0.0811
1932,12,0.08
1932,25,0.082
1932,1,0.1058
1932,18,0.1232
1932,20,0.1016
1933,26,0.112
1933,27,0.1006
1933,22,0.1003
1933,11,0.0986
1933,4,0.0898
1933,0,0.0853
1933,15,0.0933
1933,24,0.1073
1933,3,0.1111
1933,12,0.0943
1933,25,0.0868
1933,1,0.0789
1933,18,0.0918
1933,20,0.1297
1934,26,0.1039
1934,27,0.1136
1934,22,0.1442
1934,11,0.1109
1934,4,0.0651
1934,0,0.1168
1934,15,0.105
1934,24,0.113
1934,3,0.0724
1934,12,0.0767
1934,25,0.0907
1934,1,0.0846
1934,18,0.0813
1934,20,0.1201
1935,26,0.105
1935,27,0.1164
1935,22,0.1026
1935,11,0.0977
1935,4,0.0759
1935,0,0.0968
1935,15,0.0903
1935,24,0.1313
1935,3,0.0914
1935,12,0.0905
1935,25,0.0999
1935,1,0.077
1935,18,0.1213
1935,20,0.0898
1936,26,0.1242
1936,27,0.1117
1936,22,0.1196
1936,11,0.0866
1936,4,0.0731
1936,0,0.1324
1936,15,0.0996
1936,24,0.1144
1936,3,0.0655
1936,12,0.0824
1936,25,0.0878
1936,1,0.0937
1936,18,0.0938
1936,20,0.1381
1937,26,0.1017
1937,27,0.094
1937,22,0.1067
1937,11,0.076
1937,4,0.0895
1937,0,0.1193
1937,15,0.0952
1937,24,0.1237
1937,3,0.1002
1937,12,0.0547
1937,25,0.0968
1937,1,0.0904
1937,18,0.1066
1937,20,0.0964
1938,26,0.1248
1938,27,0.1258
1938,22,0.111
1938,11,0.0728
1938,4,0.0945
1938,0,0.1318
1938,15,0.0769
1938,24,0.1048
1938,3,0.0925
1938,12,0.0622
1938,25,0.0897
1938,1,0.1057
1938,18,0.0987
1938,20,0.1031
1939,26,0.1094
1939,27,0.1003
1939,22,0.0935
1939,11,0.0721
1939,4,0.0922
1939,0,0.1186
1939,15,0.0689
1939,24,0.1053
1939,3,0.0903
1939,12,0.0682
1939,25,0.0848
1939,1,0.0901
1939,18,0.0807
1939,20,0.1005
1940,26,0.0929
1940,27,0.1044
1940,22,0.1137
1940,11,0.0953
1940,4,0.0839
1940,0,0.0877
1940,15,0.0781
1940,24,0.091
1940,3,0.0964
1940,12,0.0625
1940,25,0.0819
1940,1,0.0965
1940,18,0.0663
1940,20,0.0947
1941,26,0.0815
1941,27,0.0933
1941,22,0.1113
1941,11,0.0966
1941,4,0.0999
1941,0,0.1166
1941,15,0.0761
1941,24,0.1126
1941,3,0.0652
1941,12,0.089
1941,25,0.0883
1941,1,0.0813
1941,18,0.0862
1941,20,0.0732
1942,26,0.1074
1942,27,0.0929
1942,22,0.0823
1942,11,0.116
1942,4,0.0755
1942,0,0.1096
1942,15,0.0785
1942,24,0.1098
1942,3,0.0828
1942,12,0.084
1942,25,0.0818
1942,1,0.083
1942,18,0.0762
1942,20,0.0939
1943,26,0.0922
1943,27,0.1015
1943,22,0.1061
1943,11,0.0863
1943,4,0.0872
1943,0,0.0719
1943,15,0.0868
1943,24,0.0818
1943,3,0.0733
1943,12,0.0759
1943,25,0.0783
1943,1,0.068
1943,18,0.0819
1943,20,0.0779
1944,26,0.0957
1944,27,0.0864
1944,22,0.0686
1944,11,0.0849
1944,4,0.056
1944,0,0.0805
1944,15,0.0972
1944,24,0.1109
1944,3,0.0619
1944,12,0.0817
1944,25,0.0834
1944,1,0.067
1944,18,0.091
1944,20,0.1036
1945,26,0.0861
1945,27,0.0979
1945,22,0.1198
1945,11,0.0835
1945,4,0.0721
1945,0,0.0887
1945,15,0.0819
1945,24,0.066
1945,3,0.0676
1945,12,0.0597
1945,25,0.0618
1945,1,0.0593
1945,18,0.1007
1945,20,0.0956
1946,26,0.0711
1946,27,0.0717
1946,22,0.1038
1946,11,0.0784
1946,4,0.0551
1946,0,0.1063
1946,15,0.0776
1946,24,0.1287
1946,3,0.051
1946,12,0.0766
1946,25,0.0812
1946,1,0.0904
1946,18,0.0856
1946,20,0.1122
1947,26,0.1188
1947,27,0.1095
1947,22,0.1042
1947,11,0.0508
1947,4,0.0829
1947,0,0.0757
1947,15,0.0869
1947,24,0.094
1947,3,0.0885
1947,12,0.0534
1947,25,0.0794
1947,1,0.063
1947,18,0.0736
1947,20,0.0865
1948,26,0.111
1948,27,0.0923
1948,22,0.0922
1948,11,0.0795
1948,4,0.0737
1948,0,0.1089
1948,15,0.0683
1948,24,0.1051
1948,3,0.0592
1948,12,0.0539
1948,25,0.0827
1948,1,0.0812
1948,18,0.091
1948,20,0.0751
1949,26,0.0922
1949,27,0.1083
1949,22,0.0772
1949,11,0.0604
1949,4,0.0586
1949,0,0.0708
1949,15,0.0495
1949,24,0.1012
1949,3,0.0809
1949,12,0.0518
1949,25,0.0707
1949,1,0.0723
1949,18,0.0777
1949,20,0.0869
1950,26,0.0909
1950,27,0.0867
1950,22,0.1016
1950,11,0.1018
1950,4,0.0761
1950,0,0.0834
1950,15,0.0738
1950,24,0.08
1950,3,0.0713
1950,12,0.0565
1950,25,0.068
1950,1,0.0744
1950,18,0.0598
1950,20,0.0872
1951,26,0.0749
1951,27,0.0789
1951,22,0.0721
1951,11,0.0478
1951,4,0.0841
1951,0,0.09
1951,15,0.0573
1951,24,0.0885
1951,3,0.0689
1951,12,0.0635
1951,25,0.0736
1951,1,0.0819
1951,18,0.0633
1951,20,0.0738
1952,26,0.0947
1952,27,0.0887
1952,22,0.0853
1952,11,0.0597
1952,4,0.0615
1952,0,0.0791
1952,15,0.0745
1952,24,0.0678
1952,3,0.0783
1952,12,0.0467
1952,25,0.0698
1952,1,0.0746
1952,18,0.0638
1952,20,0.0712
1953,26,0.0633
1953,27,0.0747
1953,22,0.0669
1953,11,0.0936
1953,4,0.0664
1953,0,0.0918
1953,15,0.0597
1953,24,0.0949
1953,3,0.0623
1953,12,0.0696
1953,25,0.0636
1953,1,0.0612
1953,18,0.0832
1953,20,0.0741
1954,26,0.0854
1954,27,0.0796
1954,22,0.0988
1954,11,0.0657
1954,4,0.0527
1954,0,0.0791
1954,15,0.0528
1954,24,0.0607
1954,3,0.0744
1954,12,0.0634
1954,25,0.04
1954,1,0.0604
1954,18,0.0583
1954,20,0.0804
1955,26,0.0787
1955,27,0.058
1955,22,0.0699
1955,11,0.0656
1955,4,0.0581
1955,0,0.093
1955,15,0.0747
1955,24,0.1006
1955,3,0.0545
1955,12,0.0562
1955,25,0.0806
