TimeStep,Station_Number,v_x
145.0,136.0,-0.1291323
145.0,99.0,0.049696326
145.0,79.0,-0.99965656
145.0,199.0,-0.06547224
145.0,297.0,0.07392824
145.0,23.0,0.09468238
145.0,0.0,0.45633176
145.0,17.0,-0.224287
145.0,5.0,0.36247662
145.0,12.0,-0.49312878
145.0,7.0,1.3234384
145.0,10.0,-0.2131274
145.0,45.0,-0.9919219
145.0,157.0,0.23204698
145.0,175.0,0.10091999
145.0,247.0,0.1146637
145.0,234.0,0.05614216
145.0,268.0,-0.0030523017
145.0,264.0,0.4620195
145.0,226.0,-0.13983916
145.0,229.0,-0.058971778
145.0,212.0,-0.18543322
145.0,196.0,-0.05897685
145.0,220.0,-1.7739341
145.0,170.0,0.118460625
145.0,148.0,-0.40159306
145.0,77.0,0.0023349673
145.0,161.0,0.18623868
145.0,132.0,-0.0012327209
145.0,128.0,0.075934134
145.0,117.0,-0.05244003
145.0,92.0,0.10155019
145.0,69.0,-0.56164825
145.0,65.0,1.1214509
145.0,22.0,-0.004740633
145.0,52.0,1.2090942
145.0,60.0,1.4755176
145.0,56.0,0.51179767
145.0,58.0,1.1365875
145.0,75.0,0.18713392
146.0,294.0,0.0624432
146.0,181.0,0.07129422
146.0,152.0,-0.010162357
146.0,118.0,0.15961558
146.0,286.0,0.028267525
146.0,281.0,0.02620792
146.0,276.0,0.008177362
146.0,272.0,-0.04594066
146.0,258.0,0.083140135
146.0,256.0,0.092566565
146.0,252.0,0.10678723
146.0,224.0,0.46129298
146.0,216.0,-0.1618647
146.0,208.0,-0.20196319
146.0,207.0,-0.11713186
146.0,201.0,-0.07069653
146.0,192.0,-0.040166073
146.0,186.0,-0.124027625
146.0,173.0,0.07909986
146.0,144.0,-0.093019366
146.0,124.0,2.245832
146.0,122.0,0.61942935
146.0,109.0,-0.5302893
146.0,107.0,-0.40611997
146.0,97.0,0.17545494
146.0,89.0,0.57396054
146.0,74.0,-0.064370856
146.0,136.0,-0.11881392
146.0,99.0,0.041606545
146.0,79.0,-0.63255745
146.0,199.0,-0.068169005
146.0,297.0,0.069728926
146.0,23.0,0.039359894
146.0,0.0,0.4649942
146.0,17.0,-0.19035974
146.0,5.0,0.37335378
146.0,12.0,-0.48087883
146.0,7.0,1.2953293
146.0,10.0,-0.23317547
146.0,45.0,-1.2925211
146.0,157.0,0.20638327
146.0,175.0,0.08635958
146.0,247.0,0.11380297
146.0,234.0,0.047652703
146.0,268.0,0.16458108
146.0,264.0,0.2802256
146.0,226.0,0.23735593
146.0,229.0,-0.1019327
146.0,212.0,-0.1336593
146.0,196.0,-0.059431583
146.0,220.0,-0.19336621
146.0,170.0,0.2112674
146.0,148.0,-0.2368199
146.0,77.0,0.12954766
146.0,161.0,0.16306043
146.0,132.0,0.007610351
146.0,128.0,0.20163496
146.0,117.0,-0.58371395
146.0,92.0,0.0901639
146.0,69.0,-0.49784726
146.0,65.0,1.0241275
146.0,22.0,-0.17078617
146.0,52.0,0.93595964
146.0,60.0,1.5836269
146.0,56.0,0.54913163
146.0,58.0,1.1784194
146.0,75.0,0.14776434
147.0,294.0,0.06062595
147.0,181.0,0.101539224
147.0,152.0,-0.039456703
147.0,118.0,-0.123890586
147.0,286.0,0.03100736
147.0,281.0,0.027915083
147.0,276.0,0.00059841573
147.0,272.0,-0.06326287
147.0,258.0,0.08366001
147.0,256.0,0.09290522
147.0,252.0,0.106181666
147.0,224.0,-1.752028
147.0,216.0,-0.19656749
147.0,208.0,-0.094114475
147.0,207.0,-0.06988161
147.0,201.0,-0.07353707
147.0,192.0,-0.03701266
147.0,186.0,-0.2557408
147.0,173.0,0.07982713
147.0,144.0,-0.09556182
147.0,124.0,0.98060966
147.0,122.0,0.58658993
147.0,109.0,-0.8563647
147.0,107.0,-0.35100323
147.0,97.0,0.17622659
147.0,89.0,1.3289493
147.0,74.0,-0.2111255
147.0,136.0,-0.10447805
147.0,99.0,0.05228217
147.0,79.0,-0.3210246
147.0,199.0,-0.068930075
147.0,297.0,0.06772131
147.0,23.0,-0.062100284
147.0,0.0,0.47406936
147.0,17.0,-0.17154706
147.0,5.0,0.3855621
147.0,12.0,-0.47249782
147.0,7.0,1.2689705
147.0,10.0,-0.25374705
147.0,45.0,-1.9294096
147.0,157.0,0.1867074
147.0,175.0,0.0737714
147.0,247.0,0.112928584
147.0,234.0,0.03401103
147.0,268.0,0.44388616
147.0,264.0,0.16602638
147.0,226.0,0.74508464
147.0,229.0,-0.14743964
147.0,212.0,-0.13109358
147.0,196.0,-0.05903839
147.0,220.0,-0.04662501
147.0,170.0,0.45523083
147.0,148.0,-0.40537637
147.0,77.0,0.20468767
147.0,161.0,0.14375521
147.0,132.0,0.018415285
147.0,128.0,0.7122651
147.0,117.0,-2.38952
147.0,92.0,0.09044836
147.0,69.0,-0.5912665
147.0,65.0,0.98979306
147.0,22.0,-0.48243064
147.0,52.0,0.69512784
147.0,60.0,1.6932075
147.0,56.0,0.59220755
147.0,58.0,1.2170745
147.0,75.0,0.07229723
148.0,294.0,0.058827925
148.0,181.0,0.093951486
148.0,152.0,-0.065897666
148.0,118.0,-1.1296947
148.0,286.0,0.03511351
148.0,281.0,0.027814683
148.0,276.0,-0.009370349
148.0,272.0,-0.07331499
148.0,258.0,0.084202304
148.0,256.0,0.09299656
148.0,252.0,0.10545703
148.0,224.0,-0.53781736
148.0,216.0,-0.1580375
148.0,208.0,-0.07179271
148.0,207.0,-0.073052034
148.0,201.0,-0.0741614
148.0,192.0,-0.03449167
148.0,186.0,-0.25781354
148.0,173.0,0.11479699
148.0,144.0,-0.031107776
148.0,124.0,0.7859214
148.0,122.0,0.6231223
148.0,109.0,-1.0835569
148.0,107.0,-0.3313704
148.0,97.0,0.17429629
148.0,89.0,1.9948318
148.0,74.0,-0.38564646
148.0,136.0,-0.0875718
148.0,99.0,0.082599275
148.0,79.0,-0.0837313
148.0,199.0,-0.06869769
148.0,297.0,0.066748604
148.0,23.0,-0.24800152
148.0,0.0,0.48357785
148.0,17.0,-0.16288994
148.0,5.0,0.3989462
148.0,12.0,-0.46798718
148.0,7.0,1.2444534
148.0,10.0,-0.27473414
148.0,45.0,-2.0213156
148.0,157.0,0.17212763
148.0,175.0,0.06557835
148.0,247.0,0.11208879
148.0,234.0,0.008690551
148.0,268.0,0.6380395
148.0,264.0,0.10630162
148.0,226.0,-0.93904114
148.0,229.0,0.23935214
148.0,212.0,-0.19097766
148.0,196.0,-0.05771418
148.0,220.0,-0.09623119
148.0,170.0,0.38391903
148.0,148.0,-0.5279263
148.0,77.0,0.23397171
148.0,161.0,0.1286588
148.0,132.0,0.035003297
148.0,128.0,3.6069613
148.0,117.0,-7.9612937
148.0,92.0,0.10960795
148.0,69.0,-0.8039156
148.0,65.0,0.92461324
148.0,22.0,-1.0420123
148.0,52.0,0.52605283
148.0,60.0,1.8005587
148.0,56.0,0.6402406
148.0,58.0,1.2522585
148.0,75.0,-0.03447406
149.0,294.0,0.05692555
149.0,181.0,0.082333855
149.0,152.0,-0.08874171
149.0,118.0,-4.4064035
149.0,286.0,0.039139546
149.0,281.0,0.026059598
149.0,276.0,-0.022088192
149.0,272.0,-0.05400379
149.0,258.0,0.08461015
149.0,256.0,0.09287555
149.0,252.0,0.10468667
149.0,224.0,-0.07326426
149.0,216.0,-0.11193566
149.0,208.0,-0.07778346
149.0,207.0,-0.08030941
149.0,201.0,-0.07368621
149.0,192.0,-0.037902325
149.0,186.0,-0.07346234
149.0,173.0,0.2414456
149.0,144.0,0.017406324
149.0,124.0,0.8443946
149.0,122.0,0.68311405
149.0,109.0,-1.1003823
149.0,107.0,-0.33771652
149.0,97.0,0.16558865
149.0,89.0,1.7400737
149.0,74.0,-0.5804972
149.0,136.0,-0.06910362
149.0,99.0,0.123942934
149.0,79.0,0.08231954
149.0,199.0,-0.06791273
149.0,297.0,0.066030286
149.0,23.0,-0.5887835
149.0,0.0,0.49352723
149.0,17.0,-0.16065587
149.0,5.0,0.41334656
149.0,12.0,-0.467322
149.0,7.0,1.2217975
149.0,10.0,-0.296057
149.0,45.0,-1.0955807
149.0,157.0,0.1610418
149.0,175.0,0.07138476
149.0,247.0,0.11133047
149.0,234.0,-0.05154657
149.0,268.0,0.5622809
149.0,264.0,0.07791136
149.0,226.0,-0.88335073
149.0,229.0,0.6892377
149.0,212.0,-0.15832478
149.0,196.0,-0.05509249
149.0,220.0,-0.16786572
149.0,170.0,-0.0011671633
149.0,148.0,-0.2426735
149.0,77.0,0.22417995
149.0,161.0,0.11736214
149.0,132.0,0.070728265
149.0,128.0,5.444477
149.0,117.0,-6.458041
149.0,92.0,0.16005486
149.0,69.0,-0.88009393
149.0,65.0,0.7174984
149.0,22.0,-1.5819433
149.0,52.0,0.4339349
149.0,60.0,1.9024199
149.0,56.0,0.68912053
149.0,58.0,1.2833512
149.0,75.0,-0.16744794
150.0,294.0,0.055327453
150.0,181.0,0.07128864
150.0,152.0,-0.16737273
150.0,118.0,-7.217387
150.0,286.0,0.042101726
150.0,281.0,0.022793218
150.0,276.0,-0.037745766
150.0,272.0,0.04386709
150.0,258.0,0.08484523
150.0,256.0,0.092603974
150.0,252.0,0.10394934
150.0,224.0,-0.036269452
150.0,216.0,-0.11354814
150.0,208.0,-0.083357915
150.0,207.0,-0.08391063
150.0,201.0,-0.07274696
150.0,192.0,-0.060374822
150.0,186.0,0.028815104
150.0,173.0,0.40931985
150.0,144.0,0.022981733
150.0,124.0,0.9670709
150.0,122.0,0.7510636
150.0,109.0,-0.975186
150.0,107.0,-0.36716855
150.0,97.0,0.15084814
150.0,89.0,1.2492137
150.0,74.0,-0.7834509
150.0,136.0,-0.049316257
150.0,99.0,0.16221476
150.0,79.0,0.18632933
150.0,199.0,-0.06652487
150.0,297.0,0.065075815
150.0,23.0,-1.1192447
150.0,0.0,0.5038984
150.0,17.0,-0.16228333
150.0,5.0,0.42859685
150.0,12.0,-0.47042847
150.0,7.0,1.2009212
150.0,10.0,-0.3176669
150.0,45.0,-0.3859948
150.0,157.0,0.1511044
150.0,175.0,0.11919241
150.0,247.0,0.110688694
150.0,234.0,-0.21991813
150.0,268.0,0.36181727
150.0,264.0,0.06544633
150.0,226.0,-0.11895456
150.0,229.0,-0.9233966
150.0,212.0,-0.088365
150.0,196.0,-0.051005356
150.0,220.0,-0.17392713
150.0,170.0,0.03111331
150.0,148.0,-0.12576011
150.0,77.0,0.18275887
150.0,161.0,0.109136045
150.0,132.0,0.1690154
150.0,128.0,3.286291
150.0,117.0,-1.7224324
150.0,92.0,0.25690037
150.0,69.0,-0.6838909
150.0,65.0,0.47603035
150.0,22.0,-1.3541279
150.0,52.0,0.40373665
150.0,60.0,1.9978733
150.0,56.0,0.7292886
150.0,58.0,1.3092197
150.0,75.0,-0.32180965
151.0,294.0,0.05474253
151.0,181.0,0.059944734
151.0,152.0,-0.35676944
151.0,118.0,-2.4560044
151.0,286.0,0.043671504
151.0,281.0,0.01800184
151.0,276.0,-0.05546973
151.0,272.0,0.274881
151.0,258.0,0.084936604
151.0,256.0,0.092262745
151.0,252.0,0.10333288
151.0,224.0,-0.10715242
151.0,216.0,-0.15550302
151.0,208.0,-0.08535925
151.0,207.0,-0.08446053
151.0,201.0,-0.071494944
151.0,192.0,-0.13105415
151.0,186.0,0.06791044
151.0,173.0,0.058483973
151.0,144.0,0.0031004846
151.0,124.0,1.0973533
151.0,122.0,0.816808
151.0,109.0,-0.8443005
151.0,107.0,-0.42244515
151.0,97.0,0.13261536
151.0,89.0,0.89138097
151.0,74.0,-0.973605
151.0,136.0,-0.027186792
151.0,99.0,0.18582457
151.0,79.0,0.23920801
151.0,199.0,-0.064099
151.0,297.0,0.06375254
151.0,23.0,-1.4566393
151.0,0.0,0.51463056
151.0,17.0,-0.16614695
151.0,5.0,0.44452563
151.0,12.0,-0.47718096
151.0,7.0,1.1816912
151.0,10.0,-0.33953032
151.0,45.0,-0.09508585
151.0,157.0,0.13879769
151.0,175.0,0.26130858
151.0,247.0,0.11014254
151.0,234.0,-0.112147
151.0,268.0,0.20513755
151.0,264.0,0.06064039
151.0,226.0,-0.018483937
151.0,229.0,-0.50187504
151.0,212.0,-0.07932487
151.0,196.0,-0.046385776
151.0,220.0,-0.123537965
151.0,170.0,0.06729065
151.0,148.0,-0.01995913
151.0,77.0,0.117002875
151.0,161.0,0.103071876
151.0,132.0,0.511311
151.0,128.0,1.6078205
151.0,117.0,-0.284756
151.0,92.0,0.38121927
151.0,69.0,-0.38556364
151.0,65.0,0.33429503
151.0,22.0,-0.7359082
151.0,52.0,0.41493312
151.0,60.0,2.0931444
151.0,56.0,0.74466264
151.0,58.0,1.3280596
151.0,75.0,-0.49256143
152.0,294.0,0.05564299
152.0,181.0,0.048414737
152.0,152.0,-0.3482637
152.0,118.0,-0.36887065
152.0,286.0,0.043924626
152.0,281.0,0.011477552
152.0,276.0,-0.07075342
152.0,272.0,0.55164254
152.0,258.0,0.08495264
152.0,256.0,0.09194824
152.0,252.0,0.10292515
152.0,224.0,-0.15732074
152.0,216.0,-0.12010295
152.0,208.0,-0.084887594
152.0,207.0,-0.08330875
152.0,201.0,-0.06962049
152.0,192.0,-0.28957212
152.0,186.0,0.07218774
152.0,173.0,-0.04466907
152.0,144.0,-0.026743509
152.0,124.0,1.2113312
152.0,122.0,0.8490332
152.0,109.0,-0.77939373
152.0,107.0,-0.50957996
152.0,97.0,0.11307737
152.0,89.0,0.70112854
152.0,74.0,-1.1206222
152.0,136.0,0.00083968043
152.0,99.0,0.19100058
152.0,79.0,0.2521479
152.0,199.0,-0.060153358
152.0,297.0,0.062362775
152.0,23.0,-1.1084014
152.0,0.0,0.5256235
152.0,17.0,-0.17124186
152.0,5.0,0.46095702
152.0,12.0,-0.48741627
152.0,7.0,1.1639078
152.0,10.0,-0.36162567
152.0,45.0,0.11811401
152.0,157.0,0.11830882
152.0,175.0,0.29404002
152.0,247.0,0.1094651
152.0,234.0,0.668186
152.0,268.0,0.117951185
152.0,264.0,0.059388354
152.0,226.0,-0.07262158
152.0,229.0,-0.084395096
152.0,212.0,-0.08360961
152.0,196.0,-0.044769898
152.0,220.0,-0.08616676
152.0,170.0,0.070411764
152.0,148.0,0.0778561
152.0,77.0,0.033388015
152.0,161.0,0.09814519
152.0,132.0,1.7449212
152.0,128.0,1.325602
152.0,117.0,0.020726433
152.0,92.0,0.4050101
152.0,69.0,-0.14399159
152.0,65.0,0.27142766
152.0,22.0,-0.34273398
152.0,52.0,0.4495771
152.0,60.0,2.214209
152.0,56.0,0.71589583
152.0,58.0,1.3373075
152.0,75.0,-0.6726851
153.0,294.0,0.057823624
153.0,181.0,0.038983636
153.0,152.0,-0.20932736
153.0,118.0,0.15354651
153.0,286.0,0.043038733
153.0,281.0,0.002831325
153.0,276.0,-0.068679176
153.0,272.0,0.60598797
153.0,258.0,0.08498693
153.0,256.0,0.091768235
153.0,252.0,0.10278872
153.0,224.0,-0.13378613
153.0,216.0,-0.08136144
153.0,208.0,-0.083183646
153.0,207.0,-0.081498526
153.0,201.0,-0.06652622
153.0,192.0,-0.417761
153.0,186.0,0.06729848
153.0,173.0,0.029289063
153.0,144.0,-0.059301715
153.0,124.0,1.2974297
153.0,122.0,0.65029454
153.0,109.0,-0.79510856
153.0,107.0,-0.6331651
153.0,97.0,0.09366564
153.0,89.0,0.64394885
153.0,74.0,-1.1933436
153.0,136.0,0.04493551
153.0,99.0,0.18080886
153.0,79.0,0.23549435
153.0,199.0,-0.054862548
153.0,297.0,0.06151148
153.0,23.0,-0.5341201
153.0,0.0,0.53671
153.0,17.0,-0.17696823
153.0,5.0,0.47771287
153.0,12.0,-0.50091285
153.0,7.0,1.1473471
153.0,10.0,-0.38392997
153.0,45.0,0.39918607
153.0,157.0,0.07945386
153.0,175.0,-0.06569075
153.0,247.0,0.10764398
153.0,234.0,-0.13027492
153.0,268.0,0.07597695
153.0,264.0,0.0597178
153.0,226.0,-0.1361109
153.0,229.0,-0.005289511
153.0,212.0,-0.08597392
153.0,196.0,-0.055179734
153.0,220.0,-0.088339455
153.0,170.0,0.063366875
153.0,148.0,0.12201013
153.0,77.0,-0.062603906
153.0,161.0,0.09316848
153.0,132.0,2.3283513
153.0,128.0,1.2113408
153.0,117.0,0.0051669814
153.0,92.0,0.27951443
153.0,69.0,0.016133208
153.0,65.0,0.23401941
153.0,22.0,-0.19829154
153.0,52.0,0.49415573
153.0,60.0,2.4363978
153.0,56.0,0.63210505
153.0,58.0,1.3337357
153.0,75.0,-0.84990084
154.0,294.0,0.06053123
154.0,181.0,0.03862833
154.0,152.0,-0.08815575
154.0,118.0,0.20796722
154.0,286.0,0.04111666
154.0,281.0,-0.008455612
154.0,276.0,-0.010369055
154.0,272.0,0.43125907
154.0,258.0,0.08515265
154.0,256.0,0.09183371
154.0,252.0,0.10285333
154.0,224.0,-0.08148856
154.0,216.0,-0.0788074
154.0,208.0,-0.08115274
154.0,207.0,-0.0797044
154.0,201.0,-0.06180635
154.0,192.0,-0.20487759
154.0,186.0,0.058782037
154.0,173.0,0.055844605
154.0,144.0,-0.0916
154.0,124.0,1.3583437
154.0,122.0,-0.57251453
154.0,109.0,-0.8915452
154.0,107.0,-0.78636473
154.0,97.0,0.075387746
154.0,89.0,0.6787951
154.0,74.0,-1.1765716
154.0,136.0,0.1362298
154.0,99.0,0.16072384
154.0,79.0,0.19798014
154.0,199.0,-0.0501366
154.0,297.0,0.061695818
154.0,23.0,-0.17025632
154.0,0.0,0.547658
154.0,17.0,-0.18295324
154.0,5.0,0.4946152
154.0,12.0,-0.51743567
154.0,7.0,1.1317587
154.0,10.0,-0.40642428
154.0,45.0,0.76967704
154.0,157.0,0.0055437684
154.0,175.0,-0.03996987
154.0,247.0,0.10053533
154.0,234.0,-0.22024456
154.0,268.0,0.05754246
154.0,264.0,0.060715236
154.0,226.0,-0.13200761
154.0,229.0,-0.06033995
154.0,212.0,-0.085602276
154.0,196.0,-0.09878611
154.0,220.0,-0.114411466
154.0,170.0,0.05557531
154.0,148.0,0.12707257
154.0,77.0,-0.16651627
154.0,161.0,0.08653604
154.0,132.0,0.65470916
154.0,128.0,1.0801528
154.0,117.0,-0.050441675
154.0,92.0,0.14751124
154.0,69.0,0.12377462
154.0,65.0,0.19571894
154.0,22.0,-0.18908733
154.0,52.0,0.5380856
154.0,60.0,2.9136589
154.0,56.0,0.50912523
154.0,58.0,1.3141398
154.0,75.0,-1.0034248
155.0,294.0,0.06299089
155.0,181.0,0.06592861
155.0,152.0,0.035338297
155.0,118.0,0.18084893
155.0,286.0,0.03812767
155.0,281.0,-0.022867732
155.0,276.0,0.16973725
155.0,272.0,0.24649815
155.0,258.0,0.085566185
155.0,256.0,0.09222206
155.0,252.0,0.10250504
155.0,224.0,-0.055371057
155.0,216.0,-0.080945626
155.0,208.0,-0.07935075
155.0,207.0,-0.07821425
155.0,201.0,-0.056058306
155.0,192.0,-0.0172102
155.0,186.0,0.047549397
155.0,173.0,0.056237992
155.0,144.0,-0.12182191
155.0,124.0,1.3947994
155.0,122.0,-1.8236822
155.0,109.0,-1.073388
155.0,107.0,-0.9415387
155.0,97.0,0.05945632
155.0,89.0,0.7677846
155.0,74.0,-1.079391
155.0,136.0,0.38841507
155.0,99.0,0.1354599
155.0,79.0,0.14677021
155.0,199.0,-0.05136304
155.0,297.0,0.0629015
155.0,23.0,-0.019055575
155.0,0.0,0.558149
155.0,17.0,-0.18896244
155.0,5.0,0.5114828
155.0,12.0,-0.5366995
155.0,7.0,1.1168898
155.0,10.0,-0.42908365
155.0,45.0,1.2176691
155.0,157.0,-0.11463526
155.0,175.0,0.032252003
155.0,247.0,0.070464306
155.0,234.0,-0.09143667
155.0,268.0,0.050438892
155.0,264.0,0.061991632
155.0,226.0,-0.08045822
155.0,229.0,-0.11558571
155.0,212.0,-0.08359481
155.0,196.0,-0.2201174
155.0,220.0,-0.087413326
155.0,170.0,0.049300905
155.0,148.0,0.114703715
155.0,77.0,-0.2751721
155.0,161.0,0.075640716
155.0,132.0,0.29320058
155.0,128.0,0.95564383
155.0,117.0,-0.066730455
155.0,92.0,0.051403202
155.0,69.0,0.2060416
155.0,65.0,0.15292498
155.0,22.0,-0.23491889
155.0,52.0,0.5710143
155.0,60.0,3.6413484
155.0,56.0,0.39463234
155.0,58.0,1.2778268
155.0,75.0,-1.1053203
156.0,294.0,0.064775206
156.0,181.0,0.15179309
156.0,152.0,0.10944839
156.0,118.0,0.17713672
156.0,286.0,0.033905637
156.0,281.0,-0.040325284
156.0,276.0,0.46391732
156.0,272.0,0.13476205
156.0,258.0,0.08630621
156.0,256.0,0.09283338
156.0,252.0,0.098966345
156.0,224.0,-0.056083392
156.0,216.0,-0.080884136
156.0,208.0,-0.07795538
156.0,207.0,-0.076879606
156.0,201.0,-0.052016854
156.0,192.0,0.040439934
156.0,186.0,0.034934383
156.0,173.0,0.050286114
156.0,144.0,-0.14765094
156.0,124.0,1.197523
156.0,122.0,-0.49045864
156.0,109.0,-1.3453523
156.0,107.0,-1.0626394
156.0,97.0,0.04873044
156.0,89.0,0.8697505
156.0,74.0,-0.9265116
156.0,136.0,1.0318608
156.0,99.0,0.10798395
156.0,79.0,0.08799275
156.0,199.0,-0.07120986
156.0,297.0,0.064629585
156.0,23.0,0.006599009
156.0,0.0,0.56778395
156.0,17.0,-0.19480509
156.0,5.0,0.5281383
156.0,12.0,-0.55839634
156.0,7.0,1.102484
156.0,10.0,-0.45186737
156.0,45.0,1.6999574
156.0,157.0,-0.20884743
156.0,175.0,0.051997535
156.0,247.0,-0.057215244
156.0,234.0,0.012386863
156.0,268.0,0.048634175
156.0,264.0,0.063424155
156.0,226.0,-0.04469597
156.0,229.0,-0.10249233
156.0,212.0,-0.080962494
156.0,196.0,-0.43712014
156.0,220.0,-0.06920898
156.0,170.0,0.0445884
156.0,148.0,0.09625232
156.0,77.0,-0.3870057
156.0,161.0,0.055773366
156.0,132.0,0.29662538
156.0,128.0,0.8531764
156.0,117.0,-0.036112964
156.0,92.0,-0.01743048
156.0,69.0,0.26881093
156.0,65.0,0.11284619
156.0,22.0,-0.29137057
156.0,52.0,0.5829043
156.0,60.0,3.6829724
156.0,56.0,0.32963127
156.0,58.0,1.2331297
156.0,75.0,-1.1313629
157.0,294.0,0.06580007
157.0,181.0,0.1641953
157.0,152.0,0.13277708
157.0,118.0,0.21045637
157.0,286.0,0.02815
157.0,281.0,-0.058541536
157.0,276.0,0.625888
157.0,272.0,0.07991026
157.0,258.0,0.087244086
157.0,256.0,0.092846595
157.0,252.0,0.08044489
157.0,224.0,-0.071346104
157.0,216.0,-0.07888418
157.0,208.0,-0.07670207
157.0,207.0,-0.075122245
157.0,201.0,-0.056465704
157.0,192.0,0.05566016
157.0,186.0,0.023260333
157.0,173.0,0.04430593
157.0,144.0,-0.16557808
157.0,124.0,0.2661144
157.0,122.0,0.46709552
157.0,109.0,-1.6825025
157.0,107.0,-1.1395838
157.0,97.0,0.05069829
157.0,89.0,0.93308604
157.0,74.0,-0.751237
157.0,136.0,0.8430357
157.0,99.0,0.07956584
157.0,79.0,0.0271449
157.0,199.0,-0.13923354
157.0,297.0,0.06628458
157.0,23.0,-0.03076636
157.0,0.0,0.576066
157.0,17.0,-0.20032063
157.0,5.0,0.5444095
157.0,12.0,-0.58219635
157.0,7.0,1.0883074
157.0,10.0,-0.47473282
157.0,45.0,2.2121043
157.0,157.0,-0.19099048
157.0,175.0,0.050831005
157.0,247.0,-0.42431533
157.0,234.0,-0.022263568
157.0,268.0,0.049290657
157.0,264.0,0.06502646
157.0,226.0,-0.036816787
157.0,229.0,-0.05048004
157.0,212.0,-0.07845267
157.0,196.0,-0.427173
157.0,220.0,-0.06892488
157.0,170.0,0.04095427
157.0,148.0,0.075909704
157.0,77.0,-0.5015554
157.0,161.0,0.018749442
157.0,132.0,0.31132573
157.0,128.0,0.77345407
157.0,117.0,0.0313009
157.0,92.0,-0.054988604
157.0,69.0,0.29151013
157.0,65.0,0.08223843
157.0,22.0,-0.3361156
157.0,52.0,0.57973796
157.0,60.0,2.659635
157.0,56.0,0.29639822
157.0,58.0,1.2043754
157.0,75.0,-1.0757176
158.0,294.0,0.06614751
158.0,181.0,-0.14446546
158.0,152.0,0.13012461
158.0,118.0,0.27323303
158.0,286.0,0.020430982
158.0,281.0,-0.06832634
158.0,276.0,0.50205153
158.0,272.0,0.05589712
158.0,258.0,0.08742405
158.0,256.0,0.08857383
158.0,252.0,-0.0024005026
158.0,224.0,-0.056418724
158.0,216.0,-0.07590938
158.0,208.0,-0.07492283
158.0,207.0,-0.07216111
158.0,201.0,-0.084981985
158.0,192.0,0.055222403
158.0,186.0,0.017295046
158.0,173.0,0.039556645
158.0,144.0,-0.17114544
158.0,124.0,0.054753058
158.0,122.0,0.70734257
158.0,109.0,-1.9766761
158.0,107.0,-1.1774893
158.0,97.0,0.080748685
158.0,89.0,0.9110259
158.0,74.0,-0.5963487
158.0,136.0,0.09393792
158.0,99.0,0.050352067
158.0,79.0,-0.03113209
158.0,199.0,-0.31161192
158.0,297.0,0.06750256
158.0,23.0,-0.09457984
158.0,0.0,0.58242667
158.0,17.0,-0.20533325
158.0,5.0,0.5601337
158.0,12.0,-0.6077538
158.0,7.0,1.0741434
158.0,10.0,-0.49761233
158.0,45.0,3.2000825
158.0,157.0,-0.11884597
158.0,175.0,0.04518223
158.0,247.0,-0.32751
158.0,234.0,-0.07262093
158.0,268.0,0.051121183
158.0,264.0,0.066871956
158.0,226.0,-0.04411289
158.0,229.0,-0.018320404
158.0,212.0,-0.07655178
158.0,196.0,-0.13492149
158.0,220.0,-0.06917973
158.0,170.0,0.03784836
158.0,148.0,0.054644603
158.0,77.0,-0.6168864
158.0,161.0,-0.04486381
158.0,132.0,0.29775476
158.0,128.0,0.71304214
158.0,117.0,0.12509729
158.0,92.0,-0.060201
158.0,69.0,0.2528231
158.0,65.0,0.061982393
158.0,22.0,-0.36004385
158.0,52.0,0.6013177
158.0,60.0,1.9676255
158.0,56.0,0.35809672
158.0,58.0,1.1632833
158.0,75.0,-0.95381653
159.0,294.0,0.06591405
159.0,181.0,-0.106144965
159.0,152.0,0.11835937
159.0,118.0,0.35646474
159.0,286.0,0.01019758
159.0,281.0,-0.04222171
159.0,276.0,0.29871592
159.0,272.0,0.046862006
159.0,258.0,0.08260241
159.0,256.0,0.06451211
159.0,252.0,-0.2853521
159.0,224.0,-0.049542487
159.0,216.0,-0.072780624
159.0,208.0,-0.071833745
159.0,207.0,-0.067554824
159.0,201.0,-0.17408414
159.0,192.0,0.046035297
159.0,186.0,0.0284742
159.0,173.0,0.035891887
159.0,144.0,-0.16009498
159.0,124.0,0.6025421
159.0,122.0,0.72958624
159.0,109.0,-2.0392387
159.0,107.0,-1.1409993
159.0,97.0,0.15795681
159.0,89.0,0.79385006
159.0,74.0,-0.5030356
159.0,136.0,0.021860614
159.0,99.0,0.021050785
159.0,79.0,-0.08400358
159.0,199.0,-0.5309219
159.0,297.0,0.068185344
159.0,23.0,-0.1640507
159.0,0.0,0.586246
159.0,17.0,-0.20966032
159.0,5.0,0.5751591
159.0,12.0,-0.634723
159.0,7.0,1.0598056
159.0,10.0,-0.5204368
159.0,45.0,5.5146914
159.0,157.0,-0.008156903
159.0,175.0,0.03978729
159.0,247.0,0.1533441
159.0,234.0,-0.061266694
159.0,268.0,0.053580537
159.0,264.0,0.06899288
159.0,226.0,-0.046403445
159.0,229.0,-0.01209604
159.0,212.0,-0.07542738
159.0,196.0,-0.00023204926
159.0,220.0,-0.0675109
159.0,170.0,0.034721587
159.0,148.0,0.03221239
159.0,77.0,-0.7249904
159.0,161.0,-0.12261971
159.0,132.0,0.27001324
159.0,128.0,0.6689052
159.0,117.0,0.23786539
159.0,92.0,-0.03542892
