TimeStep,Station_Number,q_x
207.0,152.0,3.5297575
207.0,118.0,1.4592421
207.0,286.0,0.33275652
207.0,281.0,-9.309271
207.0,276.0,0.26018858
207.0,272.0,-2.883479
207.0,258.0,-1.5373733
207.0,256.0,-1.3597744
207.0,252.0,-1.1111438
207.0,224.0,2.8547852
207.0,216.0,1.3888965
207.0,208.0,0.95656693
207.0,207.0,5.807984
207.0,201.0,-1.8023529
207.0,192.0,-1.4180528
207.0,186.0,1.8504016
207.0,173.0,-1.825725
207.0,144.0,0.6744034
207.0,124.0,0.14480649
207.0,122.0,0.4870988
207.0,109.0,13.869573
207.0,107.0,13.008498
207.0,97.0,-6.1861224
207.0,89.0,-1.9541435
207.0,74.0,19.15321
207.0,136.0,1.7276572
207.0,99.0,-12.782072
207.0,79.0,2.9780684
207.0,199.0,-1.4355822
207.0,297.0,-7.739208
207.0,23.0,7.1406565
207.0,0.0,-6.14527
207.0,17.0,6.8615394
207.0,5.0,-36.90675
207.0,12.0,25.170841
207.0,7.0,-17.867207
207.0,10.0,9.046365
207.0,45.0,0.40340292
207.0,157.0,-1.9218237
207.0,175.0,-2.5587206
207.0,247.0,-0.9496342
207.0,234.0,-1.6346633
207.0,268.0,-2.8944068
207.0,264.0,-2.34204
207.0,226.0,3.8545651
207.0,229.0,-6.221798
207.0,212.0,-7.4322596
207.0,196.0,-1.3788123
207.0,220.0,1.6289347
207.0,170.0,-1.372623
207.0,148.0,0.64975893
207.0,77.0,20.068096
207.0,161.0,-2.2571163
207.0,132.0,-0.7924544
207.0,128.0,-10.872423
207.0,117.0,1.4380443
207.0,92.0,-8.96966
207.0,69.0,-0.39428103
207.0,65.0,0.87224674
207.0,22.0,9.506215
207.0,52.0,36.827915
207.0,60.0,-169.54523
207.0,56.0,12.28887
207.0,58.0,22.562044
207.0,75.0,-5.3274508
208.0,294.0,-7.052926
208.0,181.0,-11.433065
208.0,152.0,1.8032827
208.0,118.0,1.496718
208.0,286.0,-7.3875933
208.0,281.0,7.5856953
208.0,276.0,-2.6104982
208.0,272.0,-3.2601662
208.0,258.0,-1.5063285
208.0,256.0,-1.3454931
208.0,252.0,-1.1227795
208.0,224.0,2.58913
208.0,216.0,1.2228854
208.0,208.0,6.4291577
208.0,207.0,3.0007124
208.0,201.0,-1.6400179
208.0,192.0,-1.4261147
208.0,186.0,3.8106136
208.0,173.0,-1.8085911
208.0,144.0,0.8746899
208.0,124.0,-0.12267826
208.0,122.0,0.25140315
208.0,109.0,13.908281
208.0,107.0,12.683759
208.0,97.0,-4.5721745
208.0,89.0,-1.776076
208.0,74.0,9.192291
208.0,136.0,0.81305754
208.0,99.0,-11.494001
208.0,79.0,3.6911192
208.0,199.0,-1.485675
208.0,297.0,-7.5387597
208.0,23.0,8.188129
208.0,0.0,-6.3989215
208.0,17.0,6.6098285
208.0,5.0,-36.27543
208.0,12.0,24.551426
208.0,7.0,-18.01873
208.0,10.0,9.0315275
208.0,45.0,0.37367153
208.0,157.0,-2.215458
208.0,175.0,-2.6609886
208.0,247.0,-0.9899441
208.0,234.0,-2.3652072
208.0,268.0,-2.9358218
208.0,264.0,-2.27421
208.0,226.0,3.6961432
208.0,229.0,-2.9401996
208.0,212.0,-2.6206107
208.0,196.0,-1.5309657
208.0,220.0,1.5900853
208.0,170.0,-1.1493597
208.0,148.0,0.4340687
208.0,77.0,28.318184
208.0,161.0,-2.092876
208.0,132.0,-0.4454899
208.0,128.0,-14.760141
208.0,117.0,1.4842134
208.0,92.0,-7.5798635
208.0,69.0,-0.2693599
208.0,65.0,-0.7687726
208.0,22.0,10.380083
208.0,52.0,39.2751
208.0,60.0,-224.93997
208.0,56.0,8.507425
208.0,58.0,27.334433
208.0,75.0,5.624008
209.0,294.0,-7.024296
209.0,181.0,-5.3512707
209.0,152.0,0.9224566
209.0,118.0,1.4898012
209.0,286.0,-23.81865
209.0,281.0,0.94113874
209.0,276.0,-3.4483647
209.0,272.0,-3.4567637
209.0,258.0,-1.4854234
209.0,256.0,-1.3404417
209.0,252.0,-1.1422356
209.0,224.0,2.3688202
209.0,216.0,0.67216045
209.0,208.0,3.2538424
209.0,207.0,-2.20001
209.0,201.0,-1.6201413
209.0,192.0,-1.015984
209.0,186.0,3.6675656
209.0,173.0,-1.5821512
209.0,144.0,1.3106966
209.0,124.0,-0.36137763
209.0,122.0,-0.026806396
209.0,109.0,13.677004
209.0,107.0,12.478548
209.0,97.0,-3.1464484
209.0,89.0,-1.6019038
209.0,74.0,-1.5927572
209.0,136.0,0.40494442
209.0,99.0,-9.930457
209.0,79.0,4.957701
209.0,199.0,-1.596081
209.0,297.0,-7.419503
209.0,23.0,9.32612
209.0,0.0,-6.6718183
209.0,17.0,6.336971
209.0,5.0,-35.564754
209.0,12.0,24.897646
209.0,7.0,-18.107615
209.0,10.0,8.871601
209.0,45.0,0.3378074
209.0,157.0,1.2817535
209.0,175.0,-2.4975498
209.0,247.0,-1.0356185
209.0,234.0,-2.9630218
209.0,268.0,-2.9083538
209.0,264.0,-2.198519
209.0,226.0,3.4126017
209.0,229.0,0.16598915
209.0,212.0,4.3445487
209.0,196.0,-1.6520638
209.0,220.0,1.5608759
209.0,170.0,-0.7177508
209.0,148.0,0.3051155
209.0,77.0,26.484682
209.0,161.0,-1.9641302
209.0,132.0,-0.20985734
209.0,128.0,-16.806446
209.0,117.0,1.4194036
209.0,92.0,-6.0431457
209.0,69.0,-0.18309367
209.0,65.0,-2.5354114
209.0,22.0,11.261427
209.0,52.0,33.69712
209.0,60.0,-267.93842
209.0,56.0,6.940954
209.0,58.0,27.683683
209.0,75.0,19.806229
210.0,294.0,-7.383895
210.0,181.0,2.901336
210.0,152.0,0.4589482
210.0,118.0,1.4312631
210.0,286.0,-7.144248
210.0,281.0,-3.1072593
210.0,276.0,-3.8283496
210.0,272.0,-3.5498097
210.0,258.0,-1.4750475
210.0,256.0,-1.3446062
210.0,252.0,-1.1697375
210.0,224.0,2.190185
210.0,216.0,-1.0485872
210.0,208.0,-2.1288657
210.0,207.0,-3.3776178
210.0,201.0,-1.6854308
210.0,192.0,0.17489526
210.0,186.0,0.7887182
210.0,173.0,-1.2888496
210.0,144.0,2.1796186
210.0,124.0,-0.6026134
210.0,122.0,-0.370904
210.0,109.0,13.269358
210.0,107.0,12.486542
210.0,97.0,-1.9219308
210.0,89.0,-1.4133192
210.0,74.0,1.7689943
210.0,136.0,0.3863188
210.0,99.0,-8.251074
210.0,79.0,7.357513
210.0,199.0,-1.7083914
210.0,297.0,-7.4780483
210.0,23.0,10.54432
210.0,0.0,-6.959102
210.0,17.0,6.0483785
210.0,5.0,-34.783665
210.0,12.0,26.192307
210.0,7.0,-18.136316
210.0,10.0,8.578978
210.0,45.0,0.29469395
210.0,157.0,6.640683
210.0,175.0,-2.1078343
210.0,247.0,-1.07836
210.0,234.0,-3.7294657
210.0,268.0,-2.8381314
210.0,264.0,-2.1267915
210.0,226.0,3.1078002
210.0,229.0,2.3173563
210.0,212.0,1.9113337
210.0,196.0,-1.5957949
210.0,220.0,1.5301455
210.0,170.0,-0.52314115
210.0,148.0,0.24799322
210.0,77.0,8.845786
210.0,161.0,-2.3558638
210.0,132.0,-0.2568398
210.0,128.0,-14.998626
210.0,117.0,1.1677623
210.0,92.0,-4.8166323
210.0,69.0,-0.17305994
210.0,65.0,3.8189354
210.0,22.0,12.129858
210.0,52.0,22.87667
210.0,60.0,-249.9507
210.0,56.0,6.9007225
210.0,58.0,25.756235
210.0,75.0,16.905342
211.0,294.0,-8.580093
211.0,181.0,6.1958046
211.0,152.0,0.20927179
211.0,118.0,1.3094537
211.0,286.0,-4.342919
211.0,281.0,-4.1733046
211.0,276.0,-4.066085
211.0,272.0,-3.561752
211.0,258.0,-1.4750414
211.0,256.0,-1.3578035
211.0,252.0,-1.2054454
211.0,224.0,2.04692
211.0,216.0,-5.625371
211.0,208.0,-3.3691468
211.0,207.0,-2.987404
211.0,201.0,-1.7531046
211.0,192.0,2.006869
211.0,186.0,-3.8325098
211.0,173.0,-1.2045426
211.0,144.0,3.777961
211.0,124.0,-0.89286745
211.0,122.0,-0.79942
211.0,109.0,12.826728
211.0,107.0,12.76684
211.0,97.0,-0.86995864
211.0,89.0,-1.1931813
211.0,74.0,5.7277794
211.0,136.0,0.6388961
211.0,99.0,-6.5728273
211.0,79.0,11.95888
211.0,199.0,-1.6926414
211.0,297.0,-7.913928
211.0,23.0,11.825257
211.0,0.0,-7.25477
211.0,17.0,5.7503414
211.0,5.0,-33.943745
211.0,12.0,28.34014
211.0,7.0,-18.108742
211.0,10.0,8.171003
211.0,45.0,0.24283695
211.0,157.0,4.7345157
211.0,175.0,-1.8226144
211.0,247.0,-1.0918022
211.0,234.0,-4.742946
211.0,268.0,-2.7476308
211.0,264.0,-2.0659082
211.0,226.0,2.8255866
211.0,229.0,3.450865
211.0,212.0,2.9597344
211.0,196.0,-1.0880768
211.0,220.0,1.4737895
211.0,170.0,-0.95141196
211.0,148.0,0.25698635
211.0,77.0,-2.9810224
211.0,161.0,-3.1608968
211.0,132.0,-0.86015224
211.0,128.0,-10.736283
211.0,117.0,0.66321224
211.0,92.0,-3.9400523
211.0,69.0,-0.30706072
211.0,65.0,24.298653
211.0,22.0,12.960717
211.0,52.0,10.51224
211.0,60.0,-170.45604
211.0,56.0,7.503572
211.0,58.0,25.503794
211.0,75.0,2.1679592
212.0,294.0,-9.469171
212.0,181.0,1.0275654
212.0,152.0,0.08460961
212.0,118.0,1.112129
212.0,286.0,-5.7150993
212.0,281.0,-4.59858
212.0,276.0,-4.219327
212.0,272.0,-3.511441
212.0,258.0,-1.4850262
212.0,256.0,-1.3798416
212.0,252.0,-1.2491388
212.0,224.0,1.9315442
212.0,216.0,-7.797372
212.0,208.0,-3.0149574
212.0,207.0,-2.499148
212.0,201.0,-1.6588075
212.0,192.0,3.3681474
212.0,186.0,-8.847834
212.0,173.0,-1.3170602
212.0,144.0,6.3042955
212.0,124.0,-1.2628562
212.0,122.0,-1.3241817
212.0,109.0,12.474759
212.0,107.0,13.359223
212.0,97.0,0.047311544
212.0,89.0,-0.9221604
212.0,74.0,6.0706143
212.0,136.0,1.0601287
212.0,99.0,-4.9856706
212.0,79.0,19.938501
212.0,199.0,-1.2996581
212.0,297.0,-9.153606
212.0,23.0,13.1431
212.0,0.0,-7.551632
212.0,17.0,5.4495716
212.0,5.0,-33.05836
212.0,12.0,31.1754
212.0,7.0,-18.030106
212.0,10.0,7.6691747
212.0,45.0,0.18013352
212.0,157.0,1.8734448
212.0,175.0,-1.7644525
212.0,247.0,-0.99562687
212.0,234.0,-5.9507437
212.0,268.0,-2.6543121
212.0,264.0,-2.0192273
212.0,226.0,2.5806253
212.0,229.0,3.8554306
212.0,212.0,8.4123745
212.0,196.0,0.093720615
212.0,220.0,1.3322872
212.0,170.0,-2.080069
212.0,148.0,0.3344084
212.0,77.0,0.85988307
212.0,161.0,-2.5175214
212.0,132.0,-2.3916774
212.0,128.0,-6.867203
212.0,117.0,-0.026575653
212.0,92.0,-3.3293097
212.0,69.0,-0.6983677
212.0,65.0,24.911472
212.0,22.0,13.72508
212.0,52.0,-3.2868104
212.0,60.0,-93.339584
212.0,56.0,8.418116
212.0,58.0,26.63569
212.0,75.0,3.186283
213.0,294.0,3.158307
213.0,181.0,-1.9275621
213.0,152.0,0.047514282
213.0,118.0,0.8318294
213.0,286.0,-5.7683477
213.0,281.0,-4.8777356
213.0,276.0,-4.293319
213.0,272.0,-3.421421
213.0,258.0,-1.5045543
213.0,256.0,-1.4105366
213.0,252.0,-1.299263
213.0,224.0,1.8353077
213.0,216.0,2.5194917
213.0,208.0,-2.5371068
213.0,207.0,-2.182838
213.0,201.0,-1.1235245
213.0,192.0,3.4463263
213.0,186.0,-11.366521
213.0,173.0,-1.4972165
213.0,144.0,9.339211
213.0,124.0,-1.71875
213.0,122.0,-1.9544957
213.0,109.0,12.2992115
213.0,107.0,14.294572
213.0,97.0,0.81392074
213.0,89.0,-0.57535076
213.0,74.0,4.4124937
213.0,136.0,1.5569288
213.0,99.0,-3.5497837
213.0,79.0,28.52633
213.0,199.0,-0.28274727
213.0,297.0,-10.155184
213.0,23.0,14.462104
213.0,0.0,-7.841893
213.0,17.0,5.1538553
213.0,5.0,-32.142242
213.0,12.0,34.482727
213.0,7.0,-17.90707
213.0,10.0,7.097299
213.0,45.0,0.103709936
213.0,157.0,0.5359432
213.0,175.0,-1.8154336
213.0,247.0,-0.5517765
213.0,234.0,-7.1370606
213.0,268.0,-2.569846
213.0,264.0,-1.9878165
213.0,226.0,2.3741727
213.0,229.0,3.8435328
213.0,212.0,3.9167418
213.0,196.0,1.5615842
213.0,220.0,0.94198424
213.0,170.0,-4.111779
213.0,148.0,0.4940672
213.0,77.0,15.002789
213.0,161.0,3.6173208
213.0,132.0,-5.1813188
213.0,128.0,-4.314042
213.0,117.0,-0.55999976
213.0,92.0,-2.896655
213.0,69.0,-1.5203155
213.0,65.0,16.628353
213.0,22.0,14.390721
213.0,52.0,-18.77454
213.0,60.0,-50.13624
213.0,56.0,9.514332
213.0,58.0,28.483593
213.0,75.0,7.92809
214.0,294.0,1.4283876
214.0,181.0,-2.581903
214.0,152.0,0.08453733
214.0,118.0,0.48539168
214.0,286.0,-5.729709
214.0,281.0,-5.1083603
214.0,276.0,-4.2915573
214.0,272.0,-3.3141115
214.0,258.0,-1.5331908
214.0,256.0,-1.4497383
214.0,252.0,-1.3502038
214.0,224.0,1.7458937
214.0,216.0,3.0931914
214.0,208.0,-2.1728978
214.0,207.0,-1.9138771
214.0,201.0,0.03766799
214.0,192.0,2.6624634
214.0,186.0,-7.2418814
214.0,173.0,-1.7473966
214.0,144.0,11.583994
214.0,124.0,-2.2496548
214.0,122.0,-2.7024255
214.0,109.0,12.349251
214.0,107.0,15.596715
214.0,97.0,1.2630765
214.0,89.0,-0.119413614
214.0,74.0,2.4164057
214.0,136.0,2.0305336
214.0,99.0,-2.2823913
214.0,79.0,24.05151
214.0,199.0,1.0993682
214.0,297.0,1.3720512
214.0,23.0,15.736381
214.0,0.0,-8.117375
214.0,17.0,4.8717866
214.0,5.0,-31.210712
214.0,12.0,38.02162
214.0,7.0,-17.747387
214.0,10.0,6.480276
214.0,45.0,0.00942415
214.0,157.0,-0.004923284
214.0,175.0,-1.8777201
214.0,247.0,0.76084524
214.0,234.0,-7.8866067
214.0,268.0,-2.5007756
214.0,264.0,-1.9714327
214.0,226.0,2.2012005
214.0,229.0,3.6341057
214.0,212.0,-1.8212273
214.0,196.0,2.3557706
214.0,220.0,-0.18561107
214.0,170.0,-5.6860604
214.0,148.0,0.78008336
214.0,77.0,26.548456
214.0,161.0,5.0640197
214.0,132.0,-9.124538
214.0,128.0,-2.7967045
214.0,117.0,-0.54317266
214.0,92.0,-2.5779066
214.0,69.0,-2.9393082
214.0,65.0,12.4133835
214.0,22.0,14.923991
214.0,52.0,-29.904484
214.0,60.0,-32.6857
214.0,56.0,10.721487
214.0,58.0,30.640097
214.0,75.0,8.517005
215.0,294.0,-0.47479343
215.0,181.0,-2.624052
215.0,152.0,0.19104728
215.0,118.0,0.15910897
215.0,286.0,-5.768941
215.0,281.0,-5.2954454
215.0,276.0,-4.228206
215.0,272.0,-3.2075958
215.0,258.0,-1.5705884
215.0,256.0,-1.4971396
215.0,252.0,-1.3843641
215.0,224.0,1.6420281
215.0,216.0,4.6523743
215.0,208.0,-1.7234873
215.0,207.0,-1.3905064
215.0,201.0,1.3684827
215.0,192.0,1.6065601
215.0,186.0,1.7650454
215.0,173.0,-2.2946577
215.0,144.0,11.814793
215.0,124.0,-2.8385353
215.0,122.0,-3.5869746
215.0,109.0,12.654834
215.0,107.0,17.274061
215.0,97.0,0.9723749
215.0,89.0,0.4901111
215.0,74.0,0.78510094
215.0,136.0,2.3613925
215.0,99.0,-1.1576276
215.0,79.0,5.547393
215.0,199.0,1.9484936
215.0,297.0,-0.80033684
215.0,23.0,16.911123
215.0,0.0,-8.370444
215.0,17.0,4.6127925
215.0,5.0,-30.278177
215.0,12.0,41.556202
215.0,7.0,-17.5598
215.0,10.0,5.841737
215.0,45.0,-0.10854876
215.0,157.0,-0.21754402
215.0,175.0,-1.9327391
215.0,247.0,2.5247009
215.0,234.0,-7.6832957
215.0,268.0,-2.449924
215.0,264.0,-1.9691787
215.0,226.0,2.0530612
215.0,229.0,3.352909
215.0,212.0,-3.2928517
215.0,196.0,2.1848955
215.0,220.0,-3.4398866
215.0,170.0,-3.3940763
215.0,148.0,1.318226
215.0,77.0,13.91972
215.0,161.0,1.7910204
215.0,132.0,-13.152835
215.0,128.0,-1.9970365
215.0,117.0,-0.04467448
215.0,92.0,-2.330825
215.0,69.0,-4.489765
215.0,65.0,10.638108
215.0,22.0,15.292432
215.0,52.0,-25.655249
215.0,60.0,-28.625746
215.0,56.0,11.983693
215.0,58.0,32.83464
215.0,75.0,6.3441267
216.0,294.0,1.5933728
216.0,181.0,-2.58687
216.0,152.0,0.3566928
216.0,118.0,-0.0049457336
216.0,286.0,-5.8760962
216.0,281.0,-5.421139
216.0,276.0,-4.1255574
216.0,272.0,-3.1138272
216.0,258.0,-1.6163868
216.0,256.0,-1.5517101
216.0,252.0,-1.3493065
216.0,224.0,1.4787118
216.0,216.0,9.48045
216.0,208.0,-0.8298979
216.0,207.0,-0.28794885
216.0,201.0,1.95867
216.0,192.0,0.375418
216.0,186.0,6.4592204
216.0,173.0,-3.7503052
216.0,144.0,10.109507
216.0,124.0,-3.4712465
216.0,122.0,-4.6363087
216.0,109.0,13.241613
216.0,107.0,19.29572
216.0,97.0,-0.6549045
216.0,89.0,1.3069854
216.0,74.0,-0.36934376
216.0,136.0,2.4013133
216.0,99.0,-0.12676144
216.0,79.0,-1.661505
216.0,199.0,1.8493663
216.0,297.0,-4.3666716
216.0,23.0,17.926247
216.0,0.0,-8.594171
216.0,17.0,4.3867664
216.0,5.0,-29.357475
216.0,12.0,44.879406
216.0,7.0,-17.353127
216.0,10.0,5.2028394
216.0,45.0,-0.25877845
216.0,157.0,-0.2775435
216.0,175.0,-2.035953
216.0,247.0,1.9114027
216.0,234.0,-6.2346888
216.0,268.0,-2.4176655
216.0,264.0,-1.979831
216.0,226.0,1.9168212
216.0,229.0,3.0627706
216.0,212.0,-2.977315
216.0,196.0,1.5844488
216.0,220.0,-9.233357
216.0,170.0,-2.3617973
216.0,148.0,2.387552
216.0,77.0,4.677104
216.0,161.0,0.13518584
216.0,132.0,-15.225657
216.0,128.0,-1.710937
216.0,117.0,0.53693324
216.0,92.0,-2.127864
216.0,69.0,-2.3863604
216.0,65.0,9.585754
216.0,22.0,15.468819
216.0,52.0,-9.449651
216.0,60.0,-30.947401
216.0,56.0,13.245734
216.0,58.0,34.83543
216.0,75.0,3.6631007
217.0,294.0,-0.09581947
217.0,181.0,-2.5402575
217.0,152.0,0.54950744
217.0,118.0,0.061395247
217.0,286.0,-6.0242305
217.0,281.0,-5.4708815
217.0,276.0,-4.007143
217.0,272.0,-3.0392318
217.0,258.0,-1.6699624
217.0,256.0,-1.6101246
217.0,252.0,-1.0937353
217.0,224.0,1.1461399
217.0,216.0,5.6260557
217.0,208.0,0.6246885
217.0,207.0,1.2144526
217.0,201.0,1.6600821
217.0,192.0,-1.232299
217.0,186.0,4.585076
217.0,173.0,-6.940022
217.0,144.0,7.5687594
217.0,124.0,-4.143273
217.0,122.0,-5.8847194
217.0,109.0,14.14543
217.0,107.0,21.550089
217.0,97.0,-3.706039
217.0,89.0,2.3767478
217.0,74.0,-1.1557801
217.0,136.0,1.9787695
217.0,99.0,0.84640694
217.0,79.0,7.0034647
217.0,199.0,1.2669548
217.0,297.0,-4.4887133
217.0,23.0,18.721796
217.0,0.0,-8.782996
217.0,17.0,4.2035108
217.0,5.0,-28.459196
217.0,12.0,47.831394
217.0,7.0,-17.13562
217.0,10.0,4.5817857
217.0,45.0,-0.453767
217.0,157.0,-0.2416842
217.0,175.0,-2.367153
217.0,247.0,0.022781849
217.0,234.0,-3.8015604
217.0,268.0,-2.4030995
217.0,264.0,-2.0021436
217.0,226.0,1.7712772
217.0,229.0,2.7896268
217.0,212.0,-2.1260734
217.0,196.0,1.0067433
217.0,220.0,-2.4768505
217.0,170.0,-3.4805183
217.0,148.0,4.379124
217.0,77.0,9.421118
217.0,161.0,-0.4592671
217.0,132.0,-13.804251
217.0,128.0,-1.7695527
217.0,117.0,0.96913177
217.0,92.0,-1.9500318
217.0,69.0,10.552141
217.0,65.0,8.444823
217.0,22.0,15.434835
217.0,52.0,3.2420487
217.0,60.0,-36.100437
217.0,56.0,14.446188
217.0,58.0,36.41018
217.0,75.0,1.4822013
218.0,294.0,-19.901672
218.0,181.0,-2.4781353
218.0,152.0,0.70798624
218.0,118.0,0.29032442
218.0,286.0,-6.18182
218.0,281.0,-5.444873
218.0,276.0,-3.8920355
218.0,272.0,-2.9861863
218.0,258.0,-1.7297308
218.0,256.0,-1.6623911
218.0,252.0,-0.26070848
218.0,224.0,0.34095976
218.0,216.0,-0.59505713
218.0,208.0,1.9613616
218.0,207.0,2.19475
218.0,201.0,1.0325295
218.0,192.0,-3.2942445
218.0,186.0,0.8219893
218.0,173.0,-9.976772
218.0,144.0,5.2204633
218.0,124.0,-4.8645043
218.0,122.0,-7.361713
218.0,109.0,15.420891
218.0,107.0,23.786253
218.0,97.0,-6.839815
218.0,89.0,3.6674452
218.0,74.0,-1.7316937
218.0,136.0,0.926175
218.0,99.0,1.7361095
218.0,79.0,23.16832
218.0,199.0,0.686286
218.0,297.0,-3.1535892
218.0,23.0,19.24576
218.0,0.0,-8.932882
218.0,17.0,4.0719686
218.0,5.0,-27.59103
218.0,12.0,50.30838
218.0,7.0,-16.91436
218.0,10.0,3.9933236
218.0,45.0,-0.71259433
218.0,157.0,-0.12100923
218.0,175.0,-3.372828
218.0,247.0,-0.9246582
218.0,234.0,-1.1096897
218.0,268.0,-2.4046004
218.0,264.0,-2.0348668
218.0,226.0,1.5754552
218.0,229.0,2.5388613
218.0,212.0,-0.7992761
218.0,196.0,0.5611567
218.0,220.0,3.843967
218.0,170.0,-4.43306
218.0,148.0,7.3828845
218.0,77.0,12.020852
218.0,161.0,-0.65998286
218.0,132.0,-9.946721
218.0,128.0,-2.0246935
218.0,117.0,1.2557566
218.0,92.0,-1.782407
218.0,69.0,21.332909
218.0,65.0,6.749659
218.0,22.0,15.184539
218.0,52.0,8.24867
218.0,60.0,-41.98023
218.0,56.0,15.513507
218.0,58.0,37.32162
218.0,75.0,-0.04316759
219.0,294.0,-21.855194
219.0,181.0,-2.4012094
219.0,152.0,0.7638849
219.0,118.0,0.57116634
219.0,286.0,-6.3140182
219.0,281.0,-5.3587966
219.0,276.0,-3.7927988
219.0,272.0,-2.9544818
219.0,258.0,-1.7911911
219.0,256.0,-1.6795317
219.0,252.0,1.1625422
219.0,224.0,-1.8402224
219.0,216.0,-3.1413555
219.0,208.0,2.3438866
219.0,207.0,2.1595812
219.0,201.0,0.47849095
219.0,192.0,-5.106419
219.0,186.0,-1.2891904
219.0,173.0,-7.810153
219.0,144.0,3.518602
219.0,124.0,-5.6613727
219.0,122.0,-9.072314
219.0,109.0,17.143557
219.0,107.0,25.563498
219.0,97.0,-8.2007475
219.0,89.0,4.854492
219.0,74.0,-2.2514486
219.0,136.0,-0.8435271
219.0,99.0,2.381005
219.0,79.0,25.408863
219.0,199.0,0.2649281
219.0,297.0,-0.6306329
219.0,23.0,19.46219
219.0,0.0,-9.041517
219.0,17.0,3.999068
219.0,5.0,-26.758339
219.0,12.0,52.263603
219.0,7.0,-16.694403
219.0,10.0,3.4488788
219.0,45.0,-1.0644593
219.0,157.0,0.088157095
219.0,175.0,-5.909599
219.0,247.0,-1.1552455
219.0,234.0,1.1414813
219.0,268.0,-2.4203324
219.0,264.0,-2.0768785
219.0,226.0,1.2367884
219.0,229.0,2.3029895
219.0,212.0,0.8704176
219.0,196.0,0.17825037
219.0,220.0,5.9646816
219.0,170.0,-2.5280328
219.0,148.0,10.521262
219.0,77.0,10.022127
219.0,161.0,-0.6974871
219.0,132.0,-6.090998
219.0,128.0,-2.361807
219.0,117.0,1.4725801
219.0,92.0,-1.6107068
219.0,69.0,17.509998
219.0,65.0,4.123716
219.0,22.0,14.726208
219.0,52.0,8.9039345
219.0,60.0,-47.18255
219.0,56.0,16.35567
219.0,58.0,37.342285
219.0,75.0,-1.0693281
220.0,294.0,-12.327421
220.0,181.0,-2.3261838
220.0,152.0,0.7210352
220.0,118.0,0.8546167
220.0,286.0,-6.3891597
220.0,281.0,-5.2365108
220.0,276.0,-3.715916
220.0,272.0,-2.9424796
220.0,258.0,-1.841694
220.0,256.0,-1.5796261
220.0,252.0,1.0403596
220.0,224.0,-7.311263
220.0,216.0,-2.2537673
220.0,208.0,1.9262269
220.0,207.0,1.5841719
220.0,201.0,0.09212434
220.0,192.0,-4.6542444
220.0,186.0,-2.0495017
220.0,173.0,-5.7258673
220.0,144.0,2.4717908
220.0,124.0,-6.57611
220.0,122.0,-10.968212
220.0,109.0,19.400711
220.0,107.0,26.280857
220.0,97.0,-7.530452
220.0,89.0,4.8048463
220.0,74.0,-2.8626194
220.0,136.0,-3.1692708
220.0,99.0,2.3895855
220.0,79.0,7.9693003
220.0,199.0,-0.013437569
220.0,297.0,1.6929054
220.0,23.0,19.357035
220.0,0.0,-9.108062
220.0,17.0,3.9888332
220.0,5.0,-25.964376
220.0,12.0,53.70065
220.0,7.0,-16.4782
220.0,10.0,2.9567072
220.0,45.0,-1.5553606
220.0,157.0,0.38301343
220.0,175.0,-10.309047
220.0,247.0,-1.1583855
220.0,234.0,2.6362941
220.0,268.0,-2.4483902
220.0,264.0,-2.127024
220.0,226.0,0.5144938
220.0,229.0,2.063152
220.0,212.0,2.109979
220.0,196.0,-0.2782879
220.0,220.0,11.431928
220.0,170.0,4.892535
220.0,148.0,12.156919
220.0,77.0,6.394557
220.0,161.0,-0.6390682
220.0,132.0,-3.4895008
220.0,128.0,-2.704825
220.0,117.0,1.6491561
220.0,92.0,-1.4188292
220.0,69.0,11.922048
220.0,65.0,0.20832509
220.0,22.0,14.081592
220.0,52.0,7.778596
220.0,60.0,-50.872517
220.0,56.0,16.848333
220.0,58.0,36.284138
220.0,75.0,-1.8084583
221.0,294.0,-8.504843
221.0,181.0,-2.2886539
221.0,152.0,0.7836952
221.0,118.0,1.1363989
221.0,286.0,-6.388466
221.0,281.0,-5.1017876
221.0,276.0,-3.6634173
221.0,272.0,-2.9479456
221.0,258.0,-1.8459226
221.0,256.0,-1.1554631
221.0,252.0,-0.3896622
221.0,224.0,-8.774029
221.0,216.0,-0.37911725
221.0,208.0,1.3189653
221.0,207.0,0.99734026
221.0,201.0,-0.15797377
221.0,192.0,-0.22826213
221.0,186.0,-2.2679431
221.0,173.0,-3.6145928
221.0,144.0,1.9058834
221.0,124.0,-7.662424
221.0,122.0,-12.891726
221.0,109.0,22.263927
221.0,107.0,25.384256
221.0,97.0,-5.9167795
221.0,89.0,0.98833513
221.0,74.0,-3.7071345
221.0,136.0,-5.4712167
221.0,99.0,1.1470525
221.0,79.0,5.9629354
221.0,199.0,-0.20729297
221.0,297.0,-6.5595984
221.0,23.0,18.941118
221.0,0.0,-9.133116
221.0,17.0,4.041272
221.0,5.0,-25.21093
221.0,12.0,54.662193
221.0,7.0,-16.26571
221.0,10.0,2.5219624
221.0,45.0,-2.25709
221.0,157.0,0.73370874
221.0,175.0,-12.235207
221.0,247.0,-1.1186602
221.0,234.0,3.4161057
221.0,268.0,-2.486921
221.0,264.0,-2.1841655
221.0,226.0,-1.2930825
221.0,229.0,1.7833514
221.0,212.0,2.3799987
221.0,196.0,-0.9720327
221.0,220.0,15.7248955
221.0,170.0,2.4399655
