TimeStep,Station_Number,k_t
15.0,144.0,0.02573978
15.0,124.0,0.16905165
15.0,122.0,0.18636413
15.0,109.0,-0.6248361
15.0,107.0,-0.6692695
15.0,97.0,-0.09463854
15.0,89.0,0.088135794
15.0,74.0,0.045565866
15.0,136.0,0.06978945
15.0,99.0,-0.20041193
15.0,79.0,0.06922918
15.0,199.0,0.07189175
15.0,297.0,-0.5828172
15.0,23.0,-0.38187137
15.0,0.0,0.054831095
15.0,17.0,0.054835573
15.0,5.0,-0.040542148
15.0,12.0,-0.0017659068
15.0,7.0,-0.0030457343
15.0,10.0,-0.12826508
15.0,45.0,-0.603866
15.0,157.0,-0.10588092
15.0,175.0,-0.34065592
15.0,247.0,0.02853981
15.0,234.0,0.05350717
15.0,268.0,-0.049058307
15.0,264.0,-0.026093613
15.0,226.0,0.06701365
15.0,229.0,0.061949965
15.0,212.0,0.09021123
15.0,196.0,0.046311833
15.0,220.0,0.07736608
15.0,170.0,-0.33286378
15.0,148.0,-0.00055900775
15.0,77.0,0.060916066
15.0,161.0,-0.17994587
15.0,132.0,0.09631179
15.0,128.0,0.12969925
15.0,117.0,0.14671165
15.0,92.0,0.06299544
15.0,69.0,0.012297418
15.0,65.0,0.012371432
15.0,22.0,-0.22356398
15.0,52.0,-0.2724079
15.0,60.0,0.28338808
15.0,56.0,0.28388238
15.0,58.0,0.3927226
15.0,75.0,0.051145174
16.0,294.0,-0.12559201
16.0,181.0,-0.284232
16.0,152.0,0.045954917
16.0,118.0,-0.24743617
16.0,286.0,-0.09002828
16.0,281.0,-0.053957175
16.0,276.0,-0.027863106
16.0,272.0,-0.014349324
16.0,258.0,0.013059935
16.0,256.0,0.016301865
16.0,252.0,0.022792963
16.0,224.0,0.06977159
16.0,216.0,0.07512286
16.0,208.0,0.049052376
16.0,207.0,0.04142179
16.0,201.0,-0.03359186
16.0,192.0,-0.20892927
16.0,186.0,-0.28092602
16.0,173.0,-0.2097417
16.0,144.0,0.07549266
16.0,124.0,0.15523608
16.0,122.0,0.098473705
16.0,109.0,-0.52271676
16.0,107.0,-0.33025435
16.0,97.0,0.05895608
16.0,89.0,0.075783275
16.0,74.0,0.012133101
16.0,136.0,0.1116146
16.0,99.0,0.026672602
16.0,79.0,0.039810263
16.0,199.0,-0.06960614
16.0,297.0,-0.12638184
16.0,23.0,-0.053663015
16.0,0.0,0.04984209
16.0,17.0,0.113665275
16.0,5.0,0.0034668266
16.0,12.0,0.21175261
16.0,7.0,0.0024267212
16.0,10.0,-0.2516642
16.0,45.0,-0.32604495
16.0,157.0,0.013601696
16.0,175.0,-0.23606251
16.0,247.0,0.031031702
16.0,234.0,0.053245515
16.0,268.0,-0.0046995943
16.0,264.0,0.0029796036
16.0,226.0,0.066782676
16.0,229.0,0.061871067
16.0,212.0,0.06851259
16.0,196.0,-0.13002339
16.0,220.0,0.07432854
16.0,170.0,-0.16353306
16.0,148.0,0.062157746
16.0,77.0,0.02998596
16.0,161.0,-0.026940461
16.0,132.0,0.13862488
16.0,128.0,0.16582043
16.0,117.0,-0.38180995
16.0,92.0,0.08208705
16.0,69.0,0.004479806
16.0,65.0,0.19495893
16.0,22.0,0.14787672
16.0,52.0,0.25137356
16.0,60.0,0.55923086
16.0,56.0,-0.0077194376
16.0,58.0,0.29016438
16.0,75.0,0.018368766
17.0,294.0,-0.01504923
17.0,181.0,-0.14870104
17.0,152.0,0.094867416
17.0,118.0,-0.68235695
17.0,286.0,-0.012089982
17.0,281.0,-0.00787458
17.0,276.0,-0.0037243362
17.0,272.0,-0.00064173155
17.0,258.0,0.012435209
17.0,256.0,0.014887488
17.0,252.0,0.020276476
17.0,224.0,0.05086454
17.0,216.0,0.012959721
17.0,208.0,-0.09687281
17.0,207.0,-0.11476186
17.0,201.0,-0.2135143
17.0,192.0,-0.24274537
17.0,186.0,-0.19708413
17.0,173.0,-0.05584481
17.0,144.0,0.115358084
17.0,124.0,-0.17308119
17.0,122.0,-0.40437508
17.0,109.0,-0.111601025
17.0,107.0,-0.03519769
17.0,97.0,0.07327691
17.0,89.0,0.05151795
17.0,74.0,-0.008692945
17.0,136.0,0.15163675
17.0,99.0,0.068880945
17.0,79.0,0.010911922
17.0,199.0,-0.23494297
17.0,297.0,-0.015368381
17.0,23.0,0.19320725
17.0,0.0,0.049985137
17.0,17.0,0.32738477
17.0,5.0,0.06516355
17.0,12.0,0.20911126
17.0,7.0,0.028617157
17.0,10.0,-0.3333993
17.0,45.0,0.025241861
17.0,157.0,0.077958435
17.0,175.0,-0.08023357
17.0,247.0,0.027808666
17.0,234.0,0.048283346
17.0,268.0,0.0025252383
17.0,264.0,0.0060589453
17.0,226.0,0.05295383
17.0,229.0,0.05302313
17.0,212.0,-0.032623183
17.0,196.0,-0.25050816
17.0,220.0,0.039205108
17.0,170.0,-0.020681538
17.0,148.0,0.10450989
17.0,77.0,8.549541e-07
17.0,161.0,0.057377357
17.0,132.0,0.16315283
17.0,128.0,0.1050673
17.0,117.0,-0.66302574
17.0,92.0,0.06275222
17.0,69.0,0.16623466
17.0,65.0,0.5896885
17.0,22.0,0.09630638
17.0,52.0,0.6305126
17.0,60.0,0.0489463
17.0,56.0,-0.19908983
17.0,58.0,-0.13489774
17.0,75.0,-0.0083346665
18.0,294.0,0.0134552
18.0,181.0,-0.03782208
18.0,152.0,0.13162036
18.0,118.0,-0.27366406
18.0,286.0,0.008836131
18.0,281.0,0.0042605987
18.0,276.0,0.0021928009
18.0,272.0,0.0023146374
18.0,258.0,0.011216022
18.0,256.0,0.013372779
18.0,252.0,0.018157553
18.0,224.0,-0.0253816
18.0,216.0,-0.13747403
18.0,208.0,-0.22892845
18.0,207.0,-0.23224472
18.0,201.0,-0.2124205
18.0,192.0,-0.13068563
18.0,186.0,-0.08176558
18.0,173.0,0.03634529
18.0,144.0,0.15427324
18.0,124.0,-0.56402874
18.0,122.0,-0.5219807
18.0,109.0,0.02381055
18.0,107.0,0.04219566
18.0,97.0,0.05911273
18.0,89.0,0.029504752
18.0,74.0,0.064010054
18.0,136.0,0.15566374
18.0,99.0,0.06200083
18.0,79.0,-0.014532233
18.0,199.0,-0.19558242
18.0,297.0,0.013046638
18.0,23.0,0.08189936
18.0,0.0,0.05415458
18.0,17.0,0.56671447
18.0,5.0,0.14969745
18.0,12.0,0.047911104
18.0,7.0,0.06324238
18.0,10.0,-0.3916807
18.0,45.0,0.25531134
18.0,157.0,0.118040286
18.0,175.0,0.019163929
18.0,247.0,0.024512336
18.0,234.0,0.029007792
18.0,268.0,0.0036381371
18.0,264.0,0.005979373
18.0,226.0,-0.0068279523
18.0,229.0,0.012984782
18.0,212.0,-0.19504431
18.0,196.0,-0.16728763
18.0,220.0,-0.075585894
18.0,170.0,0.058751334
18.0,148.0,0.1417927
18.0,77.0,-0.012429522
18.0,161.0,0.10450471
18.0,132.0,0.034330938
18.0,128.0,-0.30537075
18.0,117.0,-0.21489173
18.0,92.0,0.04156036
18.0,69.0,0.5231147
18.0,65.0,0.17823482
18.0,22.0,0.0074333274
18.0,52.0,0.7898922
18.0,60.0,-0.23880275
18.0,56.0,-0.275487
18.0,58.0,-0.30858746
18.0,75.0,0.022178123
19.0,294.0,0.026041668
19.0,181.0,0.026411803
19.0,152.0,0.1654128
19.0,118.0,-0.014699798
19.0,286.0,0.020337217
19.0,281.0,0.012731369
19.0,276.0,0.008019213
19.0,272.0,0.0066764783
19.0,258.0,0.011891326
19.0,256.0,0.013179081
19.0,252.0,0.015285475
19.0,224.0,-0.16548342
19.0,216.0,-0.21846074
19.0,208.0,-0.17101443
19.0,207.0,-0.16173002
19.0,201.0,-0.109620824
19.0,192.0,-0.05622583
19.0,186.0,-0.015607184
19.0,173.0,0.085158244
19.0,144.0,0.18007056
19.0,124.0,-0.22844157
19.0,122.0,-0.1306426
19.0,109.0,0.04953963
19.0,107.0,0.0525394
19.0,97.0,0.042957727
19.0,89.0,0.008184671
19.0,74.0,0.35732135
19.0,136.0,-0.061479993
19.0,99.0,0.04838422
19.0,79.0,0.0020757169
19.0,199.0,-0.09570423
19.0,297.0,0.024847459
19.0,23.0,-0.0061937883
19.0,0.0,0.06109465
19.0,17.0,0.256128
19.0,5.0,0.22810479
19.0,12.0,-0.116073385
19.0,7.0,0.09850339
19.0,10.0,-0.3574975
19.0,45.0,0.37464467
19.0,157.0,0.14938053
19.0,175.0,0.072682396
19.0,247.0,0.015070235
19.0,234.0,-0.03985029
19.0,268.0,0.0069377525
19.0,264.0,0.008369545
19.0,226.0,-0.13919444
19.0,229.0,-0.09809429
19.0,212.0,-0.20356405
19.0,196.0,-0.077952825
19.0,220.0,-0.20548083
19.0,170.0,0.1010313
19.0,148.0,0.17715962
19.0,77.0,0.08828736
19.0,161.0,0.13618219
19.0,132.0,-0.3911513
19.0,128.0,-0.4435041
19.0,117.0,0.0011706874
19.0,92.0,0.022204183
19.0,69.0,0.1416826
19.0,65.0,-0.1764418
19.0,22.0,-0.024606297
19.0,52.0,0.39013875
19.0,60.0,-0.40167153
19.0,56.0,-0.1388597
19.0,58.0,-0.4025678
19.0,75.0,0.2610757
20.0,294.0,0.039145794
20.0,181.0,0.062737435
20.0,152.0,0.194272
20.0,118.0,0.052829742
20.0,286.0,0.035042893
20.0,281.0,0.025340427
20.0,276.0,0.017958004
20.0,272.0,0.0146333305
20.0,258.0,0.00828078
20.0,256.0,0.005796274
20.0,252.0,-0.0032066405
20.0,224.0,-0.19751418
20.0,216.0,-0.14122601
20.0,208.0,-0.08346833
20.0,207.0,-0.07858911
20.0,201.0,-0.058366105
20.0,192.0,-0.020593716
20.0,186.0,0.02401785
20.0,173.0,0.11207076
20.0,144.0,0.08920385
20.0,124.0,0.009512171
20.0,122.0,0.034113415
20.0,109.0,0.049926978
20.0,107.0,0.048584748
20.0,97.0,0.025948733
20.0,89.0,-0.017803362
20.0,74.0,0.19590397
20.0,136.0,-0.4043911
20.0,99.0,0.033573456
20.0,79.0,0.17966941
20.0,199.0,-0.052692086
20.0,297.0,0.036168307
20.0,23.0,-0.042653013
20.0,0.0,0.06966474
20.0,17.0,0.020739436
20.0,5.0,0.25884965
20.0,12.0,-0.23974265
20.0,7.0,0.13841249
20.0,10.0,-0.15742561
20.0,45.0,0.38407266
20.0,157.0,0.17866871
20.0,175.0,0.101460025
20.0,247.0,-0.026514398
20.0,234.0,-0.15990394
20.0,268.0,0.012861848
20.0,264.0,0.011685477
20.0,226.0,-0.20210023
20.0,229.0,-0.19749996
20.0,212.0,-0.10873982
20.0,196.0,-0.041961197
20.0,220.0,-0.17424183
20.0,170.0,0.12620586
20.0,148.0,0.18367296
20.0,77.0,0.31223786
20.0,161.0,0.16279936
20.0,132.0,-0.29795888
20.0,128.0,-0.09829336
20.0,117.0,0.053905077
20.0,92.0,6.28382e-05
20.0,69.0,-0.14971784
20.0,65.0,-0.3213052
20.0,22.0,0.0132289585
20.0,52.0,-0.08075933
20.0,60.0,-0.45664886
20.0,56.0,0.04211158
20.0,58.0,-0.20448469
20.0,75.0,0.27323192
21.0,294.0,0.057796203
21.0,181.0,0.08378628
21.0,152.0,0.1675841
21.0,118.0,0.06646919
21.0,286.0,0.055339493
21.0,281.0,0.04207734
21.0,276.0,0.029736761
21.0,272.0,0.021669537
21.0,258.0,-0.023628883
21.0,256.0,-0.03703673
21.0,252.0,-0.07150525
21.0,224.0,-0.114225805
21.0,216.0,-0.067424744
21.0,208.0,-0.052767377
21.0,207.0,-0.052193508
21.0,201.0,-0.043326113
21.0,192.0,0.0056887884
21.0,186.0,0.04950764
21.0,173.0,0.1304883
21.0,144.0,-0.27572453
21.0,124.0,0.07340199
21.0,122.0,0.07346647
21.0,109.0,0.044804547
21.0,107.0,0.04082214
21.0,97.0,0.0024702735
21.0,89.0,-0.049010582
21.0,74.0,-0.05863686
21.0,136.0,-0.16156542
21.0,99.0,0.013566554
21.0,79.0,0.20067343
21.0,199.0,-0.036158785
21.0,297.0,0.052083194
21.0,23.0,0.0050320723
21.0,0.0,0.0789283
21.0,17.0,0.32228118
21.0,5.0,0.23712865
21.0,12.0,-0.289387
21.0,7.0,0.1837656
21.0,10.0,0.06259031
21.0,45.0,0.31271064
21.0,157.0,0.20132528
21.0,175.0,0.11974721
21.0,247.0,-0.12397437
21.0,234.0,-0.18082099
21.0,268.0,0.013616732
21.0,264.0,0.003167957
21.0,226.0,-0.12946413
21.0,229.0,-0.15215984
21.0,212.0,-0.056735232
21.0,196.0,-0.020854216
21.0,220.0,-0.08702155
21.0,170.0,0.1457138
21.0,148.0,0.008462013
21.0,77.0,0.10345128
21.0,161.0,0.18870421
21.0,132.0,-0.0064535663
21.0,128.0,0.057220988
21.0,117.0,0.063933596
21.0,92.0,-0.03198118
21.0,69.0,-0.26887912
21.0,65.0,-0.4502436
21.0,22.0,0.08464893
21.0,52.0,-0.4011991
21.0,60.0,-0.18120581
21.0,56.0,0.04319097
21.0,58.0,-0.007833593
21.0,75.0,-0.004800723
22.0,294.0,0.08351381
22.0,181.0,0.09939739
22.0,152.0,-0.106002495
22.0,118.0,0.06735362
22.0,286.0,0.07697977
22.0,281.0,0.05448655
22.0,276.0,0.029722508
22.0,272.0,0.008309969
22.0,258.0,-0.11107293
22.0,256.0,-0.13063335
22.0,252.0,-0.16105802
22.0,224.0,-0.051896997
22.0,216.0,-0.04413688
22.0,208.0,-0.048293382
22.0,207.0,-0.04727235
22.0,201.0,-0.027878467
22.0,192.0,0.027630858
22.0,186.0,0.06721372
22.0,173.0,0.14872245
22.0,144.0,-0.24617802
22.0,124.0,0.08579581
22.0,122.0,0.0802926
22.0,109.0,0.03599301
22.0,107.0,0.028324068
22.0,97.0,-0.036748305
22.0,89.0,-0.045292363
22.0,74.0,-0.17575921
22.0,136.0,0.05652272
22.0,99.0,-0.01964957
22.0,79.0,0.050467316
22.0,199.0,-0.017101465
22.0,297.0,0.07501488
22.0,23.0,0.085972644
22.0,0.0,0.08792352
22.0,17.0,0.78399503
22.0,5.0,0.18174508
22.0,12.0,-0.23814365
22.0,7.0,0.22263832
22.0,10.0,0.24061806
22.0,45.0,0.21657905
22.0,157.0,0.1518902
22.0,175.0,0.13669948
22.0,247.0,-0.17320168
22.0,234.0,-0.10324831
22.0,268.0,-0.01765776
22.0,264.0,-0.050769787
22.0,226.0,-0.058661573
22.0,229.0,-0.072417945
22.0,212.0,-0.047561232
22.0,196.0,0.0013140924
22.0,220.0,-0.04440806
22.0,170.0,0.16631564
22.0,148.0,-0.3290269
22.0,77.0,-0.050740674
22.0,161.0,0.19992428
22.0,132.0,0.08993162
22.0,128.0,0.09326647
22.0,117.0,0.06384823
22.0,92.0,-0.074153215
22.0,69.0,-0.37055644
22.0,65.0,-0.34426895
22.0,22.0,0.37038675
22.0,52.0,-0.5126266
22.0,60.0,-0.01518389
22.0,56.0,0.03414111
22.0,58.0,0.0469015
22.0,75.0,-0.1385312
23.0,294.0,0.11162335
23.0,181.0,0.116912514
23.0,152.0,-0.3118437
23.0,118.0,0.063248456
23.0,286.0,0.080197796
23.0,281.0,0.03351344
23.0,276.0,-0.01970863
23.0,272.0,-0.06518678
23.0,258.0,-0.16458456
23.0,256.0,-0.16134466
23.0,252.0,-0.14404844
23.0,224.0,-0.031106427
23.0,216.0,-0.043507002
23.0,208.0,-0.037606485
23.0,207.0,-0.03421389
23.0,201.0,-0.005634729
23.0,192.0,0.046701446
23.0,186.0,0.08391518
23.0,173.0,0.17068325
23.0,144.0,0.032695733
23.0,124.0,0.0846286
23.0,122.0,0.077955216
23.0,109.0,0.020752314
23.0,107.0,0.006613333
23.0,97.0,-0.1018961
23.0,89.0,0.07237642
23.0,74.0,-0.24743092
23.0,136.0,0.11137385
23.0,99.0,-0.07829192
23.0,79.0,-0.076197445
23.0,199.0,0.00559189
23.0,297.0,0.1042735
23.0,23.0,0.33644447
23.0,0.0,0.09512396
23.0,17.0,0.504013
23.0,5.0,0.11831725
23.0,12.0,-0.13226981
23.0,7.0,0.24371698
23.0,10.0,0.3308125
23.0,45.0,0.13638973
23.0,157.0,-0.16290437
23.0,175.0,0.15770829
23.0,247.0,-0.1118395
23.0,234.0,-0.042150043
23.0,268.0,-0.1096538
23.0,264.0,-0.14509147
23.0,226.0,-0.03009225
23.0,229.0,-0.031521812
23.0,212.0,-0.045239426
23.0,196.0,0.022966316
23.0,220.0,-0.036743052
23.0,170.0,0.18718475
23.0,148.0,-0.13109988
23.0,77.0,-0.149732
23.0,161.0,0.08509688
23.0,132.0,0.1069812
23.0,128.0,0.096848965
23.0,117.0,0.059250824
23.0,92.0,-0.071661636
23.0,69.0,-0.31624338
23.0,65.0,-0.09878971
23.0,22.0,0.27900508
23.0,52.0,-0.39093205
23.0,60.0,0.07023798
23.0,56.0,0.06278533
23.0,58.0,0.1033081
23.0,75.0,-0.21388045
24.0,294.0,0.11418473
24.0,181.0,0.14070302
24.0,152.0,-0.03012833
24.0,118.0,0.054513384
24.0,286.0,0.014308743
24.0,281.0,-0.06756769
24.0,276.0,-0.13230796
24.0,272.0,-0.15953349
24.0,258.0,-0.105115935
24.0,256.0,-0.09119046
24.0,252.0,-0.06602945
24.0,224.0,-0.029610911
24.0,216.0,-0.03782462
24.0,208.0,-0.014678182
24.0,207.0,-0.0102468105
24.0,201.0,0.018722286
24.0,192.0,0.06717175
24.0,186.0,0.105242744
24.0,173.0,0.18312111
24.0,144.0,0.122396156
24.0,124.0,0.07736284
24.0,122.0,0.070356295
24.0,109.0,-0.0059242956
24.0,107.0,-0.03240273
24.0,97.0,-0.16760576
24.0,89.0,0.25041917
24.0,74.0,-0.2622046
24.0,136.0,0.11476059
24.0,99.0,-0.16807427
24.0,79.0,-0.14129494
24.0,199.0,0.028899416
24.0,297.0,0.123737015
24.0,23.0,0.1899713
24.0,0.0,0.09776439
24.0,17.0,0.18337494
24.0,5.0,0.07006091
24.0,12.0,-0.048705414
24.0,7.0,0.24718407
24.0,10.0,0.29952967
24.0,45.0,0.07495887
24.0,157.0,-0.2808569
24.0,175.0,0.17863765
24.0,247.0,-0.041683212
24.0,234.0,-0.015688002
24.0,268.0,-0.16207886
24.0,264.0,-0.14560989
24.0,226.0,-0.02525539
24.0,229.0,-0.019661872
24.0,212.0,-0.029753158
24.0,196.0,0.044685546
24.0,220.0,-0.036931515
24.0,170.0,0.16476268
24.0,148.0,0.08686445
24.0,77.0,-0.19427961
24.0,161.0,-0.27805486
24.0,132.0,0.10288016
24.0,128.0,0.09040703
24.0,117.0,0.05001867
24.0,92.0,0.09076918
24.0,69.0,-0.09653924
24.0,65.0,-0.0066798106
24.0,22.0,0.18568805
24.0,52.0,-0.19440813
24.0,60.0,0.16174957
24.0,56.0,0.10867784
24.0,58.0,0.16397496
24.0,75.0,-0.2468087
25.0,294.0,0.02417326
25.0,181.0,0.16610245
25.0,152.0,0.11813736
25.0,118.0,0.040906973
25.0,286.0,-0.12475899
25.0,281.0,-0.16374232
25.0,276.0,-0.15114413
25.0,272.0,-0.12122639
25.0,258.0,-0.02789462
25.0,256.0,-0.020736704
25.0,252.0,-0.010205837
25.0,224.0,-0.026832022
25.0,216.0,-0.016830666
25.0,208.0,0.013658395
25.0,207.0,0.01791034
25.0,201.0,0.044681508
25.0,192.0,0.093331285
25.0,186.0,0.13406849
25.0,173.0,0.08006555
25.0,144.0,0.12992883
25.0,124.0,0.06528845
25.0,122.0,0.05807826
25.0,109.0,-0.053818725
25.0,107.0,-0.103673235
25.0,97.0,-0.034218613
25.0,89.0,0.20731862
25.0,74.0,-0.124839395
25.0,136.0,0.10427404
25.0,99.0,-0.1940473
25.0,79.0,-0.15135288
25.0,199.0,0.054345757
25.0,297.0,0.073872834
25.0,23.0,0.2087495
25.0,0.0,0.09134675
25.0,17.0,0.09812468
25.0,5.0,0.044710293
25.0,12.0,-0.0032374407
25.0,7.0,0.23598313
25.0,10.0,0.20442785
25.0,45.0,0.019693894
25.0,157.0,0.009167185
25.0,175.0,0.14029495
25.0,247.0,-0.0026584864
25.0,234.0,-0.007919071
25.0,268.0,-0.08797973
25.0,264.0,-0.058884464
25.0,226.0,-0.02447437
25.0,229.0,-0.018632907
25.0,212.0,-0.0027066562
25.0,196.0,0.069940895
25.0,220.0,-0.025768017
25.0,170.0,-0.09026198
25.0,148.0,0.13512829
25.0,77.0,-0.183178
25.0,161.0,-0.19255593
25.0,132.0,0.09116404
25.0,128.0,0.07844603
25.0,117.0,0.035689667
25.0,92.0,0.3815978
25.0,69.0,-0.0164976
25.0,65.0,0.076470755
25.0,22.0,0.02033186
25.0,52.0,-0.0492718
25.0,60.0,0.22403553
25.0,56.0,0.12924686
25.0,58.0,0.19319957
25.0,75.0,-0.15865855
26.0,294.0,-0.10878447
26.0,181.0,0.13561702
26.0,152.0,0.14040925
26.0,118.0,0.022335391
26.0,286.0,-0.1250308
26.0,281.0,-0.08511822
26.0,276.0,-0.042235978
26.0,272.0,-0.01635203
26.0,258.0,0.017333992
26.0,256.0,0.018124316
26.0,252.0,0.018228117
26.0,224.0,-0.01010093
26.0,216.0,0.013509525
26.0,208.0,0.04396963
26.0,207.0,0.048017703
26.0,201.0,0.07475408
26.0,192.0,0.12724264
26.0,186.0,0.16182089
26.0,173.0,-0.29011604
26.0,144.0,0.1179032
26.0,124.0,0.04960876
26.0,122.0,0.042064123
26.0,109.0,-0.14049813
26.0,107.0,-0.22123875
26.0,97.0,0.48457786
26.0,89.0,0.049399883
26.0,74.0,-0.027406435
26.0,136.0,0.08849889
26.0,99.0,0.21972772
26.0,79.0,-0.12101376
26.0,199.0,0.084985256
26.0,297.0,-0.066374555
26.0,23.0,0.05459249
26.0,0.0,0.06990704
26.0,17.0,0.1398126
26.0,5.0,0.037480354
26.0,12.0,0.008900625
26.0,7.0,0.21401256
26.0,10.0,0.10068624
26.0,45.0,-0.037678298
26.0,157.0,0.12921469
26.0,175.0,-0.16088021
26.0,247.0,0.015779492
26.0,234.0,-0.006208821
26.0,268.0,0.0006931573
26.0,264.0,0.010701951
26.0,226.0,-0.012821241
26.0,229.0,-0.013355846
26.0,212.0,0.028397541
26.0,196.0,0.101907425
26.0,220.0,-7.4680895e-05
26.0,170.0,-0.3417215
26.0,148.0,0.13175136
26.0,77.0,-0.088544935
26.0,161.0,0.06907996
26.0,132.0,0.07530437
26.0,128.0,0.06278058
26.0,117.0,0.015648346
26.0,92.0,0.2199851
26.0,69.0,0.042676684
26.0,65.0,0.16073605
26.0,22.0,-0.17695016
26.0,52.0,0.048231818
26.0,60.0,0.22523792
26.0,56.0,0.10426857
26.0,58.0,0.17253844
26.0,75.0,-0.043287814
27.0,294.0,-0.059717633
27.0,181.0,-0.15656826
27.0,152.0,0.13164413
27.0,118.0,-0.0028951988
27.0,286.0,0.003795009
27.0,281.0,0.03346307
27.0,276.0,0.047432005
27.0,272.0,0.050197102
27.0,258.0,0.03928228
27.0,256.0,0.036928356
27.0,252.0,0.03164454
27.0,224.0,0.018587267
27.0,216.0,0.04627976
27.0,208.0,0.07717641
27.0,207.0,0.0815144
27.0,201.0,0.11126747
27.0,192.0,0.16031447
27.0,186.0,0.11323112
27.0,173.0,-0.22927323
27.0,144.0,0.1008573
27.0,124.0,0.03181433
27.0,122.0,0.02321389
27.0,109.0,-0.2630409
27.0,107.0,-0.2955518
27.0,97.0,0.4034017
27.0,89.0,0.03235922
27.0,74.0,0.02086404
27.0,136.0,0.07064851
27.0,99.0,0.60027504
27.0,79.0,-0.05401645
27.0,199.0,0.12269937
27.0,297.0,-0.07531801
27.0,23.0,-0.2499327
27.0,0.0,0.028028313
27.0,17.0,0.22250915
27.0,5.0,0.04020513
27.0,12.0,-0.0052186083
27.0,7.0,0.1900201
27.0,10.0,0.011654813
27.0,45.0,-0.097441405
27.0,157.0,0.1443242
27.0,175.0,-0.3317577
27.0,247.0,0.02331855
27.0,234.0,0.00096327625
27.0,268.0,0.04885522
27.0,264.0,0.0455866
27.0,226.0,0.0125720985
27.0,229.0,0.005362116
27.0,212.0,0.061088033
27.0,196.0,0.14059317
27.0,220.0,0.03205711
27.0,170.0,-0.05151134
27.0,148.0,0.11696713
27.0,77.0,-0.018315416
27.0,161.0,0.14231893
27.0,132.0,0.05777736
27.0,128.0,0.04552166
27.0,117.0,-0.013016962
27.0,92.0,0.075307295
27.0,69.0,0.105340794
27.0,65.0,0.20551604
27.0,22.0,0.056417048
27.0,52.0,0.12950858
27.0,60.0,0.17584121
27.0,56.0,0.055533994
27.0,58.0,0.11322792
27.0,75.0,0.008554891
28.0,294.0,0.055606827
28.0,181.0,-0.34802222
28.0,152.0,0.11623955
28.0,118.0,-0.040772766
28.0,286.0,0.094055206
28.0,281.0,0.09584415
28.0,276.0,0.08742245
28.0,272.0,0.0782038
28.0,258.0,0.048462622
28.0,256.0,0.044430677
28.0,252.0,0.035957582
28.0,224.0,0.050720558
28.0,216.0,0.080044456
28.0,208.0,0.11519146
28.0,207.0,0.12028278
28.0,201.0,0.15288845
28.0,192.0,0.120533034
28.0,186.0,-0.22053106
28.0,173.0,0.065548584
28.0,144.0,0.083038814
28.0,124.0,0.012193531
28.0,122.0,0.0005257465
28.0,109.0,-0.18671608
28.0,107.0,0.14706221
28.0,97.0,0.14296398
28.0,89.0,0.04218487
28.0,74.0,0.06865596
28.0,136.0,0.053473726
28.0,99.0,0.2652923
28.0,79.0,0.0035687946
28.0,199.0,0.16230498
28.0,297.0,0.032254353
28.0,23.0,-0.13542992
28.0,0.0,-0.034499124
28.0,17.0,0.30409774
28.0,5.0,0.04620783
28.0,12.0,-0.037722405
28.0,7.0,0.17060882
28.0,10.0,-0.053733528
28.0,45.0,-0.13421234
28.0,157.0,0.13508004
28.0,175.0,-0.010961271
28.0,247.0,0.024865746
28.0,234.0,0.020244455
28.0,268.0,0.06900129
28.0,264.0,0.06045389
28.0,226.0,0.043770984
28.0,229.0,0.033803426
28.0,212.0,0.09649049
28.0,196.0,0.16727206
28.0,220.0,0.06502156
28.0,170.0,0.12612528
28.0,148.0,0.09969524
28.0,77.0,0.032117154
28.0,161.0,0.14653704
28.0,132.0,0.040994413
28.0,128.0,0.028392427
28.0,117.0,-0.058211237
28.0,92.0,0.07647499
28.0,69.0,0.14643249
28.0,65.0,0.19592498
28.0,22.0,0.13624564
28.0,52.0,0.213431
28.0,60.0,0.10212589
28.0,56.0,0.014603931
28.0,58.0,0.047004122
28.0,75.0,0.05652393
29.0,294.0,0.12485197
29.0,181.0,-0.017518308
29.0,152.0,0.10001247
29.0,118.0,-0.09949452
29.0,286.0,0.13017552
29.0,281.0,0.116312385
29.0,276.0,0.09907693
29.0,272.0,0.08605644
29.0,258.0,0.04885394
29.0,256.0,0.043975126
29.0,252.0,0.03483706
29.0,224.0,0.082466885
29.0,216.0,0.11630465
29.0,208.0,0.15796076
29.0,207.0,0.16320159
29.0,201.0,0.17417437
29.0,192.0,-0.20523797
29.0,186.0,-0.31864953
29.0,173.0,0.15470351
29.0,144.0,0.067290485
29.0,124.0,-0.012076204
29.0,122.0,-0.030997187
29.0,109.0,0.5119983
29.0,107.0,0.7349187
29.0,97.0,0.101382926
29.0,89.0,-0.043563165
29.0,74.0,0.10207687
29.0,136.0,0.03901218
29.0,99.0,0.10563455
29.0,79.0,0.053968955
29.0,199.0,0.15367281
29.0,297.0,0.110869534
29.0,23.0,0.020778745
29.0,0.0,-0.10663451
29.0,17.0,0.39066002
29.0,5.0,0.051349387
29.0,12.0,-0.07341917
29.0,7.0,0.15328172
29.0,10.0,-0.085518636
29.0,45.0,0.007864265
29.0,157.0,0.12053563
29.0,175.0,0.14206691
29.0,247.0,0.027147437
29.0,234.0,0.046836823
29.0,268.0,0.07440385
29.0,264.0,0.063830286
29.0,226.0,0.07488649
29.0,229.0,0.06392195
29.0,212.0,0.13632645
29.0,196.0,0.062616155
