TimeStep,Station_Number,k_x
171.0,107.0,0.3081097
171.0,97.0,-0.119177096
171.0,89.0,-0.17384957
171.0,74.0,0.123416826
171.0,136.0,0.23510684
171.0,99.0,0.028474424
171.0,79.0,0.30570948
171.0,199.0,0.0032752343
171.0,297.0,-0.13301139
171.0,23.0,0.2806456
171.0,0.0,-0.15988536
171.0,17.0,0.27369672
171.0,5.0,-0.5139659
171.0,12.0,0.8011783
171.0,7.0,-0.26425263
171.0,10.0,0.30095872
171.0,45.0,-0.056180447
171.0,157.0,0.011185853
171.0,175.0,0.027851956
171.0,247.0,-0.0645537
171.0,234.0,-0.021078516
171.0,268.0,-0.031444304
171.0,264.0,-0.28581235
171.0,226.0,0.024097465
171.0,229.0,0.0042033345
171.0,212.0,0.0383079
171.0,196.0,0.28570664
171.0,220.0,0.04611292
171.0,170.0,-0.2548235
171.0,148.0,-0.1093165
171.0,77.0,0.115471244
171.0,161.0,0.02008592
171.0,132.0,-0.13869971
171.0,128.0,-0.16887127
171.0,117.0,-0.3544183
171.0,92.0,-0.15293238
171.0,69.0,0.23208612
171.0,65.0,0.10041007
171.0,22.0,0.2546751
171.0,52.0,-0.59467447
171.0,60.0,-0.60408777
171.0,56.0,-0.36844832
171.0,58.0,-0.17379922
171.0,75.0,0.10324633
172.0,294.0,-0.13413574
172.0,181.0,0.023149924
172.0,152.0,-0.08134061
172.0,118.0,-0.6044096
172.0,286.0,-0.11804762
172.0,281.0,-0.101633444
172.0,276.0,-0.08079781
172.0,272.0,-0.054450274
172.0,258.0,-0.090693645
172.0,256.0,-0.087152116
172.0,252.0,-0.07507438
172.0,224.0,0.039268143
172.0,216.0,0.04231777
172.0,208.0,0.030285843
172.0,207.0,0.02803734
172.0,201.0,0.011685625
172.0,192.0,-0.03105388
172.0,186.0,2.0943582e-05
172.0,173.0,-0.22576262
172.0,144.0,-0.08094243
172.0,124.0,-0.2665779
172.0,122.0,-0.38891998
172.0,109.0,0.09372066
172.0,107.0,0.5629146
172.0,97.0,-0.18009713
172.0,89.0,-0.15248922
172.0,74.0,0.13520601
172.0,136.0,0.24607405
172.0,99.0,0.009030519
172.0,79.0,0.22729722
172.0,199.0,0.028547246
172.0,297.0,-0.13434744
172.0,23.0,0.28107044
172.0,0.0,-0.15984672
172.0,17.0,0.26879048
172.0,5.0,-0.5125681
172.0,12.0,0.8064412
172.0,7.0,-0.25016102
172.0,10.0,0.30471066
172.0,45.0,-0.030670129
172.0,157.0,0.014039056
172.0,175.0,-0.015146174
172.0,247.0,-0.0647258
172.0,234.0,-0.022370938
172.0,268.0,-0.039276488
172.0,264.0,-0.25122762
172.0,226.0,0.028624881
172.0,229.0,0.007353548
172.0,212.0,0.03779699
172.0,196.0,0.1601286
172.0,220.0,0.045270726
172.0,170.0,-0.17167191
172.0,148.0,-0.09685768
172.0,77.0,0.10384631
172.0,161.0,0.022412516
172.0,132.0,-0.12910238
172.0,128.0,-0.16115433
172.0,117.0,-0.054066613
172.0,92.0,-0.17771403
172.0,69.0,0.23944291
172.0,65.0,0.066097125
172.0,22.0,0.24538985
172.0,52.0,-0.6151134
172.0,60.0,-0.4083337
172.0,56.0,-0.37479642
172.0,58.0,-0.15962766
172.0,75.0,0.11692588
173.0,294.0,-0.13506612
173.0,181.0,0.031526484
173.0,152.0,-0.13639449
173.0,118.0,-0.45531356
173.0,286.0,-0.11765776
173.0,281.0,-0.099714875
173.0,276.0,-0.07512696
173.0,272.0,-0.0415129
173.0,258.0,-0.090197675
173.0,256.0,-0.08261249
173.0,252.0,-0.07410529
173.0,224.0,0.04125528
173.0,216.0,0.04165297
173.0,208.0,0.02714419
173.0,207.0,0.024737146
173.0,201.0,0.00827615
173.0,192.0,-0.023452437
173.0,186.0,0.0056994706
173.0,173.0,-0.28971982
173.0,144.0,-0.054189473
173.0,124.0,-0.28082585
173.0,122.0,-0.4301262
173.0,109.0,0.18910256
173.0,107.0,0.8941029
173.0,97.0,-0.26301417
173.0,89.0,-0.12876414
173.0,74.0,0.14243081
173.0,136.0,0.07438722
173.0,99.0,-0.009026647
173.0,79.0,0.16923982
173.0,199.0,0.2198531
173.0,297.0,-0.1355779
173.0,23.0,0.27933228
173.0,0.0,-0.16032536
173.0,17.0,0.26369467
173.0,5.0,-0.5114586
173.0,12.0,0.81213725
173.0,7.0,-0.23628183
173.0,10.0,0.30693623
173.0,45.0,-0.00033161044
173.0,157.0,0.016255721
173.0,175.0,-0.111333266
173.0,247.0,-0.065326616
173.0,234.0,-0.022203907
173.0,268.0,-0.1573257
173.0,264.0,-0.06921081
173.0,226.0,0.033019498
173.0,229.0,0.012214586
173.0,212.0,0.036008988
173.0,196.0,0.020635
173.0,220.0,0.044432007
173.0,170.0,-0.08238512
173.0,148.0,-0.119549364
173.0,77.0,0.10482147
173.0,161.0,0.024957042
173.0,132.0,-0.11800726
173.0,128.0,-0.1546502
173.0,117.0,0.37192965
173.0,92.0,-0.195922
173.0,69.0,0.2463165
173.0,65.0,0.008187994
173.0,22.0,0.23616654
173.0,52.0,-0.64503914
173.0,60.0,-0.27175617
173.0,56.0,-0.3806633
173.0,58.0,-0.15277098
173.0,75.0,0.12771116
174.0,294.0,-0.13589236
174.0,181.0,0.04038413
174.0,152.0,-0.16831273
174.0,118.0,-0.16246073
174.0,286.0,-0.117060944
174.0,281.0,-0.097195126
174.0,276.0,-0.06707268
174.0,272.0,-0.031781174
174.0,258.0,-0.08537942
174.0,256.0,-0.07987755
174.0,252.0,-0.073837705
174.0,224.0,0.042124305
174.0,216.0,0.040058494
174.0,208.0,0.023295354
174.0,207.0,0.020920627
174.0,201.0,0.07532109
174.0,192.0,-0.015494367
174.0,186.0,0.011634797
174.0,173.0,-0.27719462
174.0,144.0,-0.036156613
174.0,124.0,-0.30045265
174.0,122.0,-0.4793452
174.0,109.0,0.3736179
174.0,107.0,1.1569717
174.0,97.0,-0.35529792
174.0,89.0,-0.10757322
174.0,74.0,0.14532307
174.0,136.0,-0.047375023
174.0,99.0,-0.02598896
174.0,79.0,0.13359363
174.0,199.0,0.27555463
174.0,297.0,-0.13670631
174.0,23.0,0.275766
174.0,0.0,-0.16122814
174.0,17.0,0.25849771
174.0,5.0,-0.5108586
174.0,12.0,0.81820065
174.0,7.0,-0.22273085
174.0,10.0,0.30748785
174.0,45.0,0.03905387
174.0,157.0,0.016536536
174.0,175.0,-0.2320496
174.0,247.0,-0.06624353
174.0,234.0,-0.02018876
174.0,268.0,-0.3226615
174.0,264.0,0.0014147712
174.0,226.0,0.036468565
174.0,229.0,0.018130764
174.0,212.0,0.032958057
174.0,196.0,-0.026123796
174.0,220.0,0.043438673
174.0,170.0,-0.02427022
174.0,148.0,-0.15276952
174.0,77.0,0.11169739
174.0,161.0,0.027746018
174.0,132.0,-0.10708779
174.0,128.0,-0.14972126
174.0,117.0,0.7578446
174.0,92.0,-0.20309067
174.0,69.0,0.2529788
174.0,65.0,-0.081389524
174.0,22.0,0.22739547
174.0,52.0,-0.6883277
174.0,60.0,-0.18140134
174.0,56.0,-0.3858618
174.0,58.0,-0.15071651
174.0,75.0,0.1342724
175.0,294.0,-0.1366194
175.0,181.0,0.048263524
175.0,152.0,-0.20575064
175.0,118.0,0.20953348
175.0,286.0,-0.11620417
175.0,281.0,-0.09376638
175.0,276.0,-0.05557511
175.0,272.0,-0.06968647
175.0,258.0,-0.082167774
175.0,256.0,-0.07853845
175.0,252.0,-0.07403473
175.0,224.0,0.042002685
175.0,216.0,0.03725684
175.0,208.0,0.019147068
175.0,207.0,0.016982649
175.0,201.0,0.28397375
175.0,192.0,-0.008287247
175.0,186.0,0.018049559
175.0,173.0,-0.18407315
175.0,144.0,-0.025775531
175.0,124.0,-0.32605234
175.0,122.0,-0.53547704
175.0,109.0,0.6847612
175.0,107.0,1.1474855
175.0,97.0,-0.40095127
175.0,89.0,-0.09363762
175.0,74.0,0.14468007
175.0,136.0,-0.088855825
175.0,99.0,-0.047435183
175.0,79.0,0.11689706
175.0,199.0,0.09771611
175.0,297.0,-0.13773791
175.0,23.0,0.27075532
175.0,0.0,-0.162459
175.0,17.0,0.25329217
175.0,5.0,-0.51098233
175.0,12.0,0.8245546
175.0,7.0,-0.20963898
175.0,10.0,0.30626184
175.0,45.0,0.09160404
175.0,157.0,0.011969796
175.0,175.0,-0.30346245
175.0,247.0,-0.06735282
175.0,234.0,-0.016073037
175.0,268.0,-0.15523255
175.0,264.0,-0.06859621
175.0,226.0,0.03853796
175.0,229.0,0.024081457
175.0,212.0,0.028930519
175.0,196.0,-0.031418532
175.0,220.0,0.041862525
175.0,170.0,0.006946454
175.0,148.0,-0.14220832
175.0,77.0,0.11934666
175.0,161.0,0.03066423
175.0,132.0,-0.09706996
175.0,128.0,-0.14672586
175.0,117.0,0.9097954
175.0,92.0,-0.19819775
175.0,69.0,0.25950444
175.0,65.0,-0.2114032
175.0,22.0,0.21942106
175.0,52.0,-0.74862725
175.0,60.0,-0.12287153
175.0,56.0,-0.39032683
175.0,58.0,-0.15166989
175.0,75.0,0.1364585
176.0,294.0,-0.13725267
176.0,181.0,0.051056236
176.0,152.0,-0.19077778
176.0,118.0,0.49293146
176.0,286.0,-0.114995144
176.0,281.0,-0.08890626
176.0,276.0,-0.041366354
176.0,272.0,-0.25847015
176.0,258.0,-0.080521144
176.0,256.0,-0.07806814
176.0,252.0,-0.07454582
176.0,224.0,0.04093483
176.0,216.0,0.033331625
176.0,208.0,0.01507742
176.0,207.0,0.013280597
176.0,201.0,0.2382318
176.0,192.0,-0.0018504709
176.0,186.0,0.025145825
176.0,173.0,-0.08891106
176.0,144.0,-0.020252477
176.0,124.0,-0.35784915
176.0,122.0,-0.59489
176.0,109.0,1.1426342
176.0,107.0,0.87953657
176.0,97.0,-0.34099913
176.0,89.0,-0.09046089
176.0,74.0,0.1415602
176.0,136.0,-0.09258111
176.0,99.0,-0.085246295
176.0,79.0,0.11297516
176.0,199.0,-0.0036768503
176.0,297.0,-0.13867989
176.0,23.0,0.26470855
176.0,0.0,-0.16392304
176.0,17.0,0.2481739
176.0,5.0,-0.5120258
176.0,12.0,0.831118
176.0,7.0,-0.19715236
176.0,10.0,0.30319375
176.0,45.0,0.16125692
176.0,157.0,-0.0030994522
176.0,175.0,-0.28716838
176.0,247.0,-0.06849309
176.0,234.0,-0.009902246
176.0,268.0,-0.015625259
176.0,264.0,-0.09849904
176.0,226.0,0.039146237
176.0,229.0,0.029000282
176.0,212.0,0.024317754
176.0,196.0,-0.02501811
176.0,220.0,0.03930067
176.0,170.0,0.022507567
176.0,148.0,-0.10544922
176.0,77.0,0.1245479
176.0,161.0,0.033399474
176.0,132.0,-0.08825627
176.0,128.0,-0.14602533
176.0,117.0,0.79660976
176.0,92.0,-0.18257466
176.0,69.0,0.26574168
176.0,65.0,-0.38862854
176.0,22.0,0.21253209
176.0,52.0,-0.8275883
176.0,60.0,-0.085513696
176.0,56.0,-0.39407787
176.0,58.0,-0.15434721
176.0,75.0,0.13489991
177.0,294.0,-0.13779652
177.0,181.0,0.038698003
177.0,152.0,-0.15373972
177.0,118.0,0.55688274
177.0,286.0,-0.11327694
177.0,281.0,-0.08174052
177.0,276.0,-0.040371615
177.0,272.0,-0.26046416
177.0,258.0,-0.079873726
177.0,256.0,-0.07812918
177.0,252.0,-0.07524723
177.0,224.0,0.03881169
177.0,216.0,0.028613029
177.0,208.0,0.011503089
177.0,207.0,0.01055954
177.0,201.0,0.06289372
177.0,192.0,0.004051136
177.0,186.0,0.03307254
177.0,173.0,-0.027781203
177.0,144.0,-0.014856889
177.0,124.0,-0.3954104
177.0,122.0,-0.64926195
177.0,109.0,1.6503444
177.0,107.0,0.56218386
177.0,97.0,-0.21554767
177.0,89.0,-0.099637695
177.0,74.0,0.13703272
177.0,136.0,-0.08359386
177.0,99.0,-0.15210792
177.0,79.0,0.115328506
177.0,199.0,-0.029320894
177.0,297.0,-0.1395416
177.0,23.0,0.25804368
177.0,0.0,-0.16553143
177.0,17.0,0.24323374
177.0,5.0,-0.5141679
177.0,12.0,0.8377949
177.0,7.0,-0.18542796
177.0,10.0,0.29827034
177.0,45.0,0.2513025
177.0,157.0,-0.03666973
177.0,175.0,-0.18937396
177.0,247.0,-0.069453344
177.0,234.0,-0.0021976754
177.0,268.0,-0.024478115
177.0,264.0,-0.096862815
177.0,226.0,0.038339138
177.0,229.0,0.032132357
177.0,212.0,0.019482525
177.0,196.0,-0.01665926
177.0,220.0,0.035612762
177.0,170.0,0.030161904
177.0,148.0,-0.06905806
177.0,77.0,0.12585564
177.0,161.0,0.035314895
177.0,132.0,-0.08077897
177.0,128.0,-0.1479618
177.0,117.0,0.5408635
177.0,92.0,-0.15962148
177.0,69.0,0.27127308
177.0,65.0,-0.6115846
177.0,22.0,0.20696235
177.0,52.0,-0.9219462
177.0,60.0,-0.062240764
177.0,56.0,-0.39721307
177.0,58.0,-0.15784137
177.0,75.0,0.13062139
178.0,294.0,-0.13825116
178.0,181.0,-0.008923067
178.0,152.0,-0.16972682
178.0,118.0,0.42719865
178.0,286.0,-0.11077958
178.0,281.0,-0.070984945
178.0,276.0,-0.13530496
178.0,272.0,-0.08131091
178.0,258.0,-0.079827845
178.0,256.0,-0.07851115
178.0,252.0,-0.07600808
178.0,224.0,0.035526905
178.0,216.0,0.023500258
178.0,208.0,0.009625845
178.0,207.0,0.015219606
178.0,201.0,-0.014005518
178.0,192.0,0.009684287
178.0,186.0,0.041820623
178.0,173.0,0.005010344
178.0,144.0,0.0007320527
178.0,124.0,-0.43718243
178.0,122.0,-0.6828889
178.0,109.0,1.862251
178.0,107.0,0.3403314
178.0,97.0,-0.12272851
178.0,89.0,-0.12080686
178.0,74.0,0.13203894
178.0,136.0,-0.071824506
178.0,99.0,-0.23932321
178.0,79.0,0.11869256
178.0,199.0,-0.028030116
178.0,297.0,-0.14033319
178.0,23.0,0.25116754
178.0,0.0,-0.16719924
178.0,17.0,0.23855618
178.0,5.0,-0.51755023
178.0,12.0,0.84448606
178.0,7.0,-0.17463474
178.0,10.0,0.29152524
178.0,45.0,0.36321577
178.0,157.0,-0.09448257
178.0,175.0,-0.09301578
178.0,247.0,-0.069968335
178.0,234.0,0.0059785396
178.0,268.0,-0.09507798
178.0,264.0,-0.091933586
178.0,226.0,0.036146656
178.0,229.0,0.03316611
178.0,212.0,0.014709745
178.0,196.0,-0.008876137
178.0,220.0,0.0309727
178.0,170.0,0.03416428
178.0,148.0,-0.042792372
178.0,77.0,0.12318291
178.0,161.0,0.035200242
178.0,132.0,-0.07471167
178.0,128.0,-0.15282583
178.0,117.0,0.27180338
178.0,92.0,-0.13434225
178.0,69.0,0.275362
178.0,65.0,-0.8597847
178.0,22.0,0.2028849
178.0,52.0,-1.0205096
178.0,60.0,-0.04838258
178.0,56.0,-0.3999092
178.0,58.0,-0.16152924
178.0,75.0,0.1247358
179.0,294.0,-0.1386097
179.0,181.0,-0.11365719
179.0,152.0,-0.176559
179.0,118.0,0.21904328
179.0,286.0,-0.10702442
179.0,281.0,-0.05605531
179.0,276.0,-0.3172952
179.0,272.0,0.00853435
179.0,258.0,-0.08013144
179.0,256.0,-0.07905985
179.0,252.0,-0.07666732
179.0,224.0,0.03115918
179.0,216.0,0.018327884
179.0,208.0,0.018611982
179.0,207.0,0.074655816
179.0,201.0,-0.029482221
179.0,192.0,0.0152979605
179.0,186.0,0.050937057
179.0,173.0,0.021352489
179.0,144.0,0.052193683
179.0,124.0,-0.47976878
179.0,122.0,-0.67244726
179.0,109.0,1.5445559
179.0,107.0,0.22270656
179.0,97.0,-0.09520502
179.0,89.0,-0.152123
179.0,74.0,0.1273256
179.0,136.0,-0.060638595
179.0,99.0,-0.2903457
179.0,79.0,0.119737975
179.0,199.0,-0.020206766
179.0,297.0,-0.1410658
179.0,23.0,0.24446176
179.0,0.0,-0.16885315
179.0,17.0,0.2342153
179.0,5.0,-0.52227485
179.0,12.0,0.8510819
179.0,7.0,-0.16494691
179.0,10.0,0.28307506
179.0,45.0,0.4946198
179.0,157.0,-0.17743981
179.0,175.0,-0.031356093
179.0,247.0,-0.06971722
179.0,234.0,0.01323387
179.0,268.0,-0.10779083
179.0,264.0,-0.08866365
179.0,226.0,0.032638423
179.0,229.0,0.032135934
179.0,212.0,0.010255236
179.0,196.0,-0.002067808
179.0,220.0,0.025755174
179.0,170.0,0.03670133
179.0,148.0,-0.027028758
179.0,77.0,0.117275804
179.0,161.0,0.030804737
179.0,132.0,-0.070115045
179.0,128.0,-0.1607997
179.0,117.0,0.055848368
179.0,92.0,-0.11235194
179.0,69.0,0.2768645
179.0,65.0,-1.0828142
179.0,22.0,0.20041099
179.0,52.0,-1.1044947
179.0,60.0,-0.040778056
179.0,56.0,-0.40240026
179.0,58.0,-0.16499229
179.0,75.0,0.118249744
180.0,294.0,-0.13885243
180.0,181.0,-0.24936862
180.0,152.0,-0.14459284
180.0,118.0,0.024973184
180.0,286.0,-0.10117489
180.0,281.0,-0.046376854
180.0,276.0,-0.16793378
180.0,272.0,-0.06532895
180.0,258.0,-0.08060569
180.0,256.0,-0.079629704
180.0,252.0,-0.07702078
180.0,224.0,0.02601059
180.0,216.0,0.013307668
180.0,208.0,0.09563023
180.0,207.0,0.26759782
180.0,201.0,-0.025406238
180.0,192.0,0.021124797
180.0,186.0,0.05881927
180.0,173.0,0.02934235
180.0,144.0,0.19464862
180.0,124.0,-0.5169873
180.0,122.0,-0.5966586
180.0,109.0,1.024823
180.0,107.0,0.16239509
180.0,97.0,-0.10795782
180.0,89.0,-0.19092062
180.0,74.0,0.12343008
180.0,136.0,-0.050990842
180.0,99.0,-0.24537508
180.0,79.0,0.11704479
180.0,199.0,-0.011929024
180.0,297.0,-0.14174862
180.0,23.0,0.23827372
180.0,0.0,-0.17043054
180.0,17.0,0.2302734
180.0,5.0,-0.52840066
180.0,12.0,0.85747087
180.0,7.0,-0.15653999
180.0,10.0,0.27307633
180.0,45.0,0.63649595
180.0,157.0,-0.2759437
180.0,175.0,0.0018603019
180.0,247.0,-0.068345755
180.0,234.0,0.018292706
180.0,268.0,-0.103096575
180.0,264.0,-0.0869485
180.0,226.0,0.028034188
180.0,229.0,0.02928261
180.0,212.0,0.00651579
180.0,196.0,0.0039252043
180.0,220.0,0.020364886
180.0,170.0,0.038885087
180.0,148.0,-0.019294178
180.0,77.0,0.10924191
180.0,161.0,0.018040132
180.0,132.0,-0.06705605
180.0,128.0,-0.17185193
180.0,117.0,-0.09179899
180.0,92.0,-0.098544225
180.0,69.0,0.27410698
180.0,65.0,-1.2063463
180.0,22.0,0.19960167
180.0,52.0,-1.1550125
180.0,60.0,-0.037225753
180.0,56.0,-0.40500864
180.0,58.0,-0.16797388
180.0,75.0,0.111973
181.0,294.0,-0.1389332
181.0,181.0,-0.32260573
181.0,152.0,-0.10131265
181.0,118.0,-0.11680334
181.0,286.0,-0.09184198
181.0,281.0,-0.10656558
181.0,276.0,-0.023663316
181.0,272.0,-0.11662358
181.0,258.0,-0.08109255
181.0,256.0,-0.08006097
181.0,252.0,-0.076820925
181.0,224.0,0.02050643
181.0,216.0,0.008551706
181.0,208.0,0.29075933
181.0,207.0,0.28339615
181.0,201.0,-0.017195048
181.0,192.0,0.027385233
181.0,186.0,0.061047316
181.0,173.0,0.033433106
181.0,144.0,0.46067393
181.0,124.0,-0.5392234
181.0,122.0,-0.4611844
181.0,109.0,0.6204991
181.0,107.0,0.12781416
181.0,97.0,-0.13151707
181.0,89.0,-0.23417372
181.0,74.0,0.120709084
181.0,136.0,-0.04302428
181.0,99.0,-0.14306149
181.0,79.0,0.11064166
181.0,199.0,-0.0046093
181.0,297.0,-0.14238738
181.0,23.0,0.23290047
181.0,0.0,-0.17187831
181.0,17.0,0.22677885
181.0,5.0,-0.53593504
181.0,12.0,0.86353976
181.0,7.0,-0.14958414
181.0,10.0,0.26177
181.0,45.0,0.77096766
181.0,157.0,-0.32234806
181.0,175.0,0.018500198
181.0,247.0,-0.06550139
181.0,234.0,0.020433705
181.0,268.0,-0.09816974
181.0,264.0,-0.08622365
181.0,226.0,0.022720652
181.0,229.0,0.025003193
181.0,212.0,0.0045638345
181.0,196.0,0.009371161
181.0,220.0,0.015112691
181.0,170.0,0.041285083
181.0,148.0,-0.016288253
181.0,77.0,0.10020973
181.0,161.0,-0.010069933
181.0,132.0,-0.06560364
181.0,128.0,-0.18559477
181.0,117.0,-0.1809667
181.0,92.0,-0.09596156
181.0,69.0,0.26475117
181.0,65.0,-1.1731753
181.0,22.0,0.20046571
181.0,52.0,-1.1649659
181.0,60.0,-0.03617008
181.0,56.0,-0.40815124
181.0,58.0,-0.1703291
181.0,75.0,0.10649267
182.0,294.0,-0.13875991
182.0,181.0,-0.28212154
182.0,152.0,-0.06595438
182.0,118.0,-0.20489515
182.0,286.0,-0.0774988
182.0,281.0,-0.300177
182.0,276.0,-0.006200266
182.0,272.0,-0.1189212
182.0,258.0,-0.081426114
182.0,256.0,-0.08016271
182.0,252.0,-0.07578128
182.0,224.0,0.015049038
182.0,216.0,0.004155591
182.0,208.0,0.2613221
182.0,207.0,0.09853397
182.0,201.0,-0.0091925375
182.0,192.0,0.034283686
182.0,186.0,0.046960533
182.0,173.0,0.035925098
182.0,144.0,0.58537656
182.0,124.0,-0.53451383
182.0,122.0,-0.31655484
182.0,109.0,0.3778954
182.0,107.0,0.10817905
182.0,97.0,-0.14882343
182.0,89.0,-0.27858526
182.0,74.0,0.11936732
182.0,136.0,-0.036642022
182.0,99.0,-0.07201874
182.0,79.0,0.10140096
182.0,199.0,0.0016632844
182.0,297.0,-0.14297819
182.0,23.0,0.22859417
182.0,0.0,-0.17315814
182.0,17.0,0.22375962
182.0,5.0,-0.54483753
182.0,12.0,0.8691762
182.0,7.0,-0.14423604
182.0,10.0,0.24943914
182.0,45.0,0.8724802
182.0,157.0,-0.25540915
182.0,175.0,0.026651599
182.0,247.0,-0.060906794
182.0,234.0,0.019644555
182.0,268.0,-0.095095865
182.0,264.0,-0.08606619
182.0,226.0,0.017156163
182.0,229.0,0.019811245
182.0,212.0,0.009116303
182.0,196.0,0.014532084
182.0,220.0,0.010168567
182.0,170.0,0.044191886
182.0,148.0,-0.013128311
182.0,77.0,0.09113815
182.0,161.0,-0.0636934
182.0,132.0,-0.065815404
182.0,128.0,-0.20107213
182.0,117.0,-0.22929156
182.0,92.0,-0.10536612
182.0,69.0,0.24561653
182.0,65.0,-0.9941087
182.0,22.0,0.20296523
182.0,52.0,-1.143034
182.0,60.0,-0.036503226
182.0,56.0,-0.41238558
182.0,58.0,-0.17200087
182.0,75.0,0.102191955
183.0,294.0,-0.13815181
183.0,181.0,-0.18759972
183.0,152.0,-0.042768236
183.0,118.0,-0.25302872
183.0,286.0,-0.06233847
183.0,281.0,-0.19703211
183.0,276.0,-0.10671429
183.0,272.0,-0.11268784
183.0,258.0,-0.08141674
183.0,256.0,-0.07970955
183.0,252.0,-0.073604785
183.0,224.0,0.009921599
183.0,216.0,0.00036511198
183.0,208.0,0.07921014
183.0,207.0,-0.0020362902
183.0,201.0,-0.002296364
183.0,192.0,0.041971676
183.0,186.0,-0.0045039915
183.0,173.0,0.037995502
183.0,144.0,0.3125504
183.0,124.0,-0.4934576
183.0,122.0,-0.22552921
183.0,109.0,0.24209982
183.0,107.0,0.101769954
183.0,97.0,-0.1529233
183.0,89.0,-0.32032716
183.0,74.0,0.119494386
183.0,136.0,-0.031703405
183.0,99.0,-0.057168353
183.0,79.0,0.09050599
183.0,199.0,0.0071203243
183.0,297.0,-0.14349808
183.0,23.0,0.22555187
183.0,0.0,-0.17424074
183.0,17.0,0.22122766
183.0,5.0,-0.5550204
183.0,12.0,0.8742739
183.0,7.0,-0.14063331
183.0,10.0,0.23642817
183.0,45.0,0.9150617
183.0,157.0,-0.19002107
183.0,175.0,0.030792287
183.0,247.0,-0.054465
183.0,234.0,0.016483564
183.0,268.0,-0.09343553
183.0,264.0,-0.08618398
183.0,226.0,0.01174159
183.0,229.0,0.014253765
183.0,212.0,0.04696905
183.0,196.0,0.019647973
183.0,220.0,0.005579494
183.0,170.0,0.047733687
183.0,148.0,0.0003405182
183.0,77.0,0.08274044
183.0,161.0,-0.15338011
183.0,132.0,-0.067707986
183.0,128.0,-0.21648435
183.0,117.0,-0.2539661
183.0,92.0,-0.12558606
183.0,69.0,0.2125547
183.0,65.0,-0.74630415
183.0,22.0,0.20702347
183.0,52.0,-1.1036273
183.0,60.0,-0.03744618
183.0,56.0,-0.4184436
183.0,58.0,-0.17300466
183.0,75.0,0.09929101
184.0,294.0,-0.1367558
184.0,181.0,-0.103087336
184.0,152.0,-0.0300227
184.0,118.0,-0.27734953
184.0,286.0,-0.09188178
184.0,281.0,-0.0478519
184.0,276.0,-0.13647321
184.0,272.0,-0.10765183
184.0,258.0,-0.08084551
184.0,256.0,-0.07845084
184.0,252.0,-0.07003368
184.0,224.0,0.00525818
184.0,216.0,-0.0020344667
184.0,208.0,-0.008004077
184.0,207.0,-0.026918324
184.0,201.0,0.003541246
184.0,192.0,0.05043397
184.0,186.0,-0.11585201
184.0,173.0,0.040254995
184.0,144.0,0.042008497
184.0,124.0,-0.4193931
184.0,122.0,-0.2059038
184.0,109.0,0.16442095
184.0,107.0,0.110364914
184.0,97.0,-0.14323969
184.0,89.0,-0.35468042
184.0,74.0,0.121093154
184.0,136.0,-0.028084416
184.0,99.0,-0.07345403
184.0,79.0,0.07909565
184.0,199.0,0.012036273
184.0,297.0,-0.14388779
184.0,23.0,0.22391784
184.0,0.0,-0.17510995
184.0,17.0,0.21917641
184.0,5.0,-0.5663506
184.0,12.0,0.8787365
184.0,7.0,-0.13888356
184.0,10.0,0.22311534
184.0,45.0,0.88416624
184.0,157.0,-0.1960047
184.0,175.0,0.033250183
184.0,247.0,-0.046387993
184.0,234.0,0.0118022
184.0,268.0,-0.092634626
184.0,264.0,-0.086349465
184.0,226.0,0.0067432486
184.0,229.0,0.008802693
184.0,212.0,0.1970925
184.0,196.0,0.024941845
184.0,220.0,0.001319591
184.0,170.0,0.051912423
184.0,148.0,0.049016833
184.0,77.0,0.075486735
184.0,161.0,-0.27780774
184.0,132.0,-0.07120435
184.0,128.0,-0.22890301
184.0,117.0,-0.26932335
184.0,92.0,-0.15431063
184.0,69.0,0.16045657
184.0,65.0,-0.5129888
184.0,22.0,0.21253352
184.0,52.0,-1.0558666
184.0,60.0,-0.038450412
184.0,56.0,-0.42730308
184.0,58.0,-0.17340702
184.0,75.0,0.09788433
185.0,294.0,-0.13387816
185.0,181.0,-0.047271434
185.0,152.0,-0.02469904
185.0,118.0,-0.2916556
185.0,286.0,-0.26624212
185.0,281.0,0.01880738
185.0,276.0,-0.13278267
185.0,272.0,-0.1044942
185.0,258.0,-0.07947464
185.0,256.0,-0.07613543
185.0,252.0,-0.06492047
185.0,224.0,0.0010687038
185.0,216.0,-0.0002715625
185.0,208.0,-0.027404387
185.0,207.0,-0.02547492
185.0,201.0,0.008579478
185.0,192.0,0.05918803
185.0,186.0,-0.25364769
185.0,173.0,0.043025848
185.0,144.0,-0.06153958
185.0,124.0,-0.33646405
185.0,122.0,-0.22846992
185.0,109.0,0.120804
185.0,107.0,0.1380362
185.0,97.0,-0.12341254
185.0,89.0,-0.37601098
185.0,74.0,0.12410116
185.0,136.0,-0.025692381
185.0,99.0,-0.094020784
185.0,79.0,0.068075724
185.0,199.0,0.016663859
185.0,297.0,-0.14401208
185.0,23.0,0.22378942
185.0,0.0,-0.17575918
185.0,17.0,0.21757534
185.0,5.0,-0.5786558
185.0,12.0,0.88248366
185.0,7.0,-0.13905835
185.0,10.0,0.20991057
185.0,45.0,0.78515285
185.0,157.0,-0.18976375
185.0,175.0,0.035225525
185.0,247.0,-0.037310835
185.0,234.0,0.0064639
